"network_id";"node_from";"node_to";"link_type";"link_direction";"link_value";"link_units"
"AI22_60";"AI22_node_512";"AI22_node_3075";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_512";"AI22_node_3075";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_512";"AI22_node_3075";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_512";"AI22_node_3075";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_512";"AI22_node_3075";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_512";"AI22_node_1615";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_512";"AI22_node_1615";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_629";"AI22_node_1615";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_513";"AI22_node_1615";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_2656";"AI22_node_1615";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_512";"AI22_node_1615";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_512";"AI22_node_1615";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_437";"AI22_node_1615";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_629";"AI22_node_1615";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_629";"AI22_node_1615";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_512";"AI22_node_1615";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_2656";"AI22_node_1615";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_3021";"AI22_node_1615";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_629";"AI22_node_1615";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_629";"AI22_node_1615";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_629";"AI22_node_1615";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_523";"AI22_node_1615";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_2653";"AI22_node_1615";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_629";"AI22_node_1615";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_515";"AI22_node_1615";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_512";"AI22_node_1615";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_512";"AI22_node_1615";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_512";"AI22_node_1615";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_512";"AI22_node_1615";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_2653";"AI22_node_1615";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_515";"AI22_node_1615";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_512";"AI22_node_1615";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_512";"AI22_node_1615";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_3324";"AI22_node_1615";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_512";"AI22_node_1615";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_629";"AI22_node_1615";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_512";"AI22_node_1615";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_2895";"AI22_node_1615";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_515";"AI22_node_1615";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_512";"AI22_node_1615";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_437";"AI22_node_1615";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_3324";"AI22_node_1615";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_3021";"AI22_node_1615";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_906";"AI22_node_1615";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_1133";"AI22_node_1615";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_515";"AI22_node_1615";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_515";"AI22_node_1615";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_2142";"AI22_node_1615";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_437";"AI22_node_1615";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_512";"AI22_node_1615";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_512";"AI22_node_1615";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_629";"AI22_node_1615";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_515";"AI22_node_1615";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_515";"AI22_node_1615";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_3324";"AI22_node_1615";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_3324";"AI22_node_2106";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_515";"AI22_node_2106";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_511";"AI22_node_2106";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_511";"AI22_node_2106";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_511";"AI22_node_2106";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_906";"AI22_node_2106";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_2142";"AI22_node_2106";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_904";"AI22_node_2106";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_2142";"AI22_node_2106";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_513";"AI22_node_2106";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_909";"AI22_node_2106";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_3021";"AI22_node_2106";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_513";"AI22_node_2106";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_510";"AI22_node_2106";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_513";"AI22_node_2106";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_513";"AI22_node_2106";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_513";"AI22_node_2106";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_513";"AI22_node_2106";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_510";"AI22_node_2106";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_513";"AI22_node_2106";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_904";"AI22_node_2106";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_513";"AI22_node_2106";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_513";"AI22_node_2106";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_513";"AI22_node_2106";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_513";"AI22_node_2106";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_909";"AI22_node_2106";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_630";"AI22_node_2106";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_2142";"AI22_node_2106";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_513";"AI22_node_2106";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_513";"AI22_node_2106";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_513";"AI22_node_2106";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_2142";"AI22_node_2106";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_2653";"AI22_node_2106";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_2142";"AI22_node_2106";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_2142";"AI22_node_2106";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_2142";"AI22_node_2106";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_2142";"AI22_node_2106";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_2142";"AI22_node_2106";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_2142";"AI22_node_2106";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_2142";"AI22_node_2106";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_513";"AI22_node_2106";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_513";"AI22_node_2106";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_513";"AI22_node_2106";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_513";"AI22_node_2106";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_2142";"AI22_node_2106";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_2142";"AI22_node_2106";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_2142";"AI22_node_2106";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_2653";"AI22_node_2106";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_511";"AI22_node_2106";"herbivory";NA;NA;NA
"AI22_60";"AI22_node_511";"AI22_node_2106";"herbivory";NA;NA;NA
"AI22_913";"AI22_node_2377";"AI22_node_2994";"herbivory";NA;NA;NA
"AI22_913";"AI22_node_438";"AI22_node_2994";"herbivory";NA;NA;NA
"AI22_940";"AI22_node_1825";"AI22_node_222";"herbivory";NA;NA;NA
"AI22_914";"AI22_node_907";"AI22_node_866";"herbivory";NA;NA;NA
"AI22_914";"AI22_node_1129";"AI22_node_2856";"herbivory";NA;NA;NA
"AI22_914";"AI22_node_438";"AI22_node_1710";"herbivory";NA;NA;NA
"AI22_914";"AI22_node_513";"AI22_node_380";"herbivory";NA;NA;NA
"AI22_914";"AI22_node_1826";"AI22_node_2733";"herbivory";NA;NA;NA
"AI22_937";"AI22_node_2184";"AI22_node_2065";"herbivory";NA;NA;NA
"AI22_937";"AI22_node_909";"AI22_node_2187";"herbivory";NA;NA;NA
"AI22_937";"AI22_node_17";"AI22_node_1485";"herbivory";NA;NA;NA
"AI22_937";"AI22_node_513";"AI22_node_755";"herbivory";NA;NA;NA
"AI22_937";"AI22_node_1826";"AI22_node_755";"herbivory";NA;NA;NA
"AI22_937";"AI22_node_2655";"AI22_node_755";"herbivory";NA;NA;NA
"AI22_937";"AI22_node_518";"AI22_node_755";"herbivory";NA;NA;NA
"AI22_937";"AI22_node_438";"AI22_node_755";"herbivory";NA;NA;NA
"AI22_937";"AI22_node_901";"AI22_node_755";"herbivory";NA;NA;NA
"AI22_937";"AI22_node_513";"AI22_node_2733";"herbivory";NA;NA;NA
"AI22_937";"AI22_node_522";"AI22_node_1898";"herbivory";NA;NA;NA
"AI22_912";"AI22_node_901";"AI22_node_2620";"herbivory";NA;NA;NA
"AI22_912";"AI22_node_2651";"AI22_node_2620";"herbivory";NA;NA;NA
"AI22_912";"AI22_node_1826";"AI22_node_1252";"herbivory";NA;NA;NA
"AI22_912";"AI22_node_1824";"AI22_node_881";"herbivory";NA;NA;NA
"AI22_911";"AI22_node_513";"AI22_node_1707";"herbivory";NA;NA;NA
"AI22_909";"AI22_node_513";"AI22_node_937";"herbivory";NA;NA;NA
"AI22_906";"AI22_node_1956";"AI22_node_509";"herbivory";NA;NA;NA
"AI22_906";"AI22_node_1957";"AI22_node_509";"herbivory";NA;NA;NA
"AI22_908";"AI22_node_171";"AI22_node_509";"pollination";NA;NA;NA
"AI22_908";"AI22_node_171";"AI22_node_509";"pollination";NA;NA;NA
"AI22_908";"AI22_node_409";"AI22_node_509";"pollination";NA;NA;NA
"AI22_908";"AI22_node_409";"AI22_node_509";"pollination";NA;NA;NA
"AI22_908";"AI22_node_411";"AI22_node_509";"pollination";NA;NA;NA
"AI22_908";"AI22_node_2017";"AI22_node_509";"pollination";NA;NA;NA
"AI22_908";"AI22_node_2022";"AI22_node_509";"pollination";NA;NA;NA
"AI22_908";"AI22_node_2382";"AI22_node_509";"pollination";NA;NA;NA
"AI22_908";"AI22_node_2382";"AI22_node_509";"pollination";NA;NA;NA
"AI22_908";"AI22_node_2392";"AI22_node_509";"pollination";NA;NA;NA
"AI22_908";"AI22_node_3184";"AI22_node_509";"pollination";NA;NA;NA
"AI22_908";"AI22_node_2359";"AI22_node_509";"pollination";NA;NA;NA
"AI22_908";"AI22_node_3189";"AI22_node_509";"pollination";NA;NA;NA
"AI22_939";"AI22_node_3190";"AI22_node_509";"pollination";NA;NA;NA
"AI22_908";"AI22_node_3084";"AI22_node_509";"pollination";NA;NA;NA
"AI22_908";"AI22_node_2695";"AI22_node_509";"pollination";NA;NA;NA
"AI22_908";"AI22_node_2695";"AI22_node_509";"pollination";NA;NA;NA
"AI22_908";"AI22_node_3395";"AI22_node_509";"pollination";NA;NA;NA
"AI22_908";"AI22_node_3395";"AI22_node_509";"pollination";NA;NA;NA
"AI22_908";"AI22_node_1638";"AI22_node_509";"pollination";NA;NA;NA
"AI22_908";"AI22_node_1638";"AI22_node_509";"pollination";NA;NA;NA
"AI22_939";"AI22_node_308";"AI22_node_509";"pollination";NA;NA;NA
"AI22_908";"AI22_node_2001";"AI22_node_509";"pollination";NA;NA;NA
"AI22_908";"AI22_node_2001";"AI22_node_509";"pollination";NA;NA;NA
"AI22_908";"AI22_node_2007";"AI22_node_509";"pollination";NA;NA;NA
"AI22_908";"AI22_node_2007";"AI22_node_509";"pollination";NA;NA;NA
"AI22_906";"AI22_node_3263";"AI22_node_509";"herbivory";NA;NA;NA
"AI22_906";"AI22_node_3271";"AI22_node_509";"herbivory";NA;NA;NA
"AI22_936";"AI22_node_122";"AI22_node_223";"pollination";NA;NA;NA
"AI22_927";"AI22_node_123";"AI22_node_1225";"pollination";NA;NA;NA
"AI22_936";"AI22_node_123";"AI22_node_2855";"pollination";NA;NA;NA
"AI22_936";"AI22_node_124";"AI22_node_223";"pollination";NA;NA;NA
"AI22_927";"AI22_node_3053";"AI22_node_394";"pollination";NA;NA;NA
"AI22_927";"AI22_node_3053";"AI22_node_223";"pollination";NA;NA;NA
"AI22_936";"AI22_node_3053";"AI22_node_394";"pollination";NA;NA;NA
"AI22_936";"AI22_node_3053";"AI22_node_223";"pollination";NA;NA;NA
"AI22_936";"AI22_node_3055";"AI22_node_2872";"pollination";NA;NA;NA
"AI22_927";"AI22_node_171";"AI22_node_2665";"pollination";NA;NA;NA
"AI22_936";"AI22_node_171";"AI22_node_1128";"pollination";NA;NA;NA
"AI22_936";"AI22_node_171";"AI22_node_2862";"pollination";NA;NA;NA
"AI22_927";"AI22_node_411";"AI22_node_756";"pollination";NA;NA;NA
"AI22_927";"AI22_node_411";"AI22_node_1796";"pollination";NA;NA;NA
"AI22_927";"AI22_node_411";"AI22_node_2712";"pollination";NA;NA;NA
"AI22_927";"AI22_node_411";"AI22_node_1713";"pollination";NA;NA;NA
"AI22_927";"AI22_node_411";"AI22_node_955";"pollination";NA;NA;NA
"AI22_927";"AI22_node_411";"AI22_node_1753";"pollination";NA;NA;NA
"AI22_936";"AI22_node_409";"AI22_node_2010";"pollination";NA;NA;NA
"AI22_927";"AI22_node_2032";"AI22_node_1713";"pollination";NA;NA;NA
"AI22_927";"AI22_node_2032";"AI22_node_955";"pollination";NA;NA;NA
"AI22_927";"AI22_node_2032";"AI22_node_2418";"pollination";NA;NA;NA
"AI22_927";"AI22_node_1388";"AI22_node_2397";"pollination";NA;NA;NA
"AI22_927";"AI22_node_1388";"AI22_node_2882";"pollination";NA;NA;NA
"AI22_936";"AI22_node_2029";"AI22_node_506";"pollination";NA;NA;NA
"AI22_927";"AI22_node_2022";"AI22_node_1753";"pollination";NA;NA;NA
"AI22_936";"AI22_node_2380";"AI22_node_2712";"pollination";NA;NA;NA
"AI22_927";"AI22_node_2380";"AI22_node_1748";"pollination";NA;NA;NA
"AI22_936";"AI22_node_2380";"AI22_node_1748";"pollination";NA;NA;NA
"AI22_927";"AI22_node_2380";"AI22_node_394";"pollination";NA;NA;NA
"AI22_936";"AI22_node_2380";"AI22_node_2861";"pollination";NA;NA;NA
"AI22_936";"AI22_node_2380";"AI22_node_2246";"pollination";NA;NA;NA
"AI22_936";"AI22_node_2380";"AI22_node_2246";"pollination";NA;NA;NA
"AI22_936";"AI22_node_2382";"AI22_node_2712";"pollination";NA;NA;NA
"AI22_927";"AI22_node_2382";"AI22_node_955";"pollination";NA;NA;NA
"AI22_927";"AI22_node_2382";"AI22_node_394";"pollination";NA;NA;NA
"AI22_936";"AI22_node_2382";"AI22_node_2861";"pollination";NA;NA;NA
"AI22_936";"AI22_node_2382";"AI22_node_1128";"pollination";NA;NA;NA
"AI22_936";"AI22_node_2382";"AI22_node_2010";"pollination";NA;NA;NA
"AI22_936";"AI22_node_2382";"AI22_node_2246";"pollination";NA;NA;NA
"AI22_936";"AI22_node_2382";"AI22_node_2246";"pollination";NA;NA;NA
"AI22_936";"AI22_node_2382";"AI22_node_224";"pollination";NA;NA;NA
"AI22_927";"AI22_node_3046";"AI22_node_2712";"pollination";NA;NA;NA
"AI22_936";"AI22_node_3049";"AI22_node_2712";"pollination";NA;NA;NA
"AI22_936";"AI22_node_3049";"AI22_node_927";"pollination";NA;NA;NA
"AI22_936";"AI22_node_3049";"AI22_node_2855";"pollination";NA;NA;NA
"AI22_936";"AI22_node_3049";"AI22_node_384";"pollination";NA;NA;NA
"AI22_927";"AI22_node_3049";"AI22_node_700";"pollination";NA;NA;NA
"AI22_927";"AI22_node_3180";"AI22_node_2712";"pollination";NA;NA;NA
"AI22_936";"AI22_node_3180";"AI22_node_2010";"pollination";NA;NA;NA
"AI22_927";"AI22_node_3181";"AI22_node_2712";"pollination";NA;NA;NA
"AI22_927";"AI22_node_3181";"AI22_node_74";"pollination";NA;NA;NA
"AI22_936";"AI22_node_3181";"AI22_node_938";"pollination";NA;NA;NA
"AI22_936";"AI22_node_3181";"AI22_node_2010";"pollination";NA;NA;NA
"AI22_936";"AI22_node_3181";"AI22_node_506";"pollination";NA;NA;NA
"AI22_936";"AI22_node_3181";"AI22_node_2762";"pollination";NA;NA;NA
"AI22_927";"AI22_node_3181";"AI22_node_2762";"pollination";NA;NA;NA
"AI22_927";"AI22_node_3182";"AI22_node_938";"pollination";NA;NA;NA
"AI22_936";"AI22_node_3182";"AI22_node_927";"pollination";NA;NA;NA
"AI22_936";"AI22_node_3182";"AI22_node_2010";"pollination";NA;NA;NA
"AI22_936";"AI22_node_3182";"AI22_node_2872";"pollination";NA;NA;NA
"AI22_927";"AI22_node_3183";"AI22_node_955";"pollination";NA;NA;NA
"AI22_936";"AI22_node_3183";"AI22_node_1128";"pollination";NA;NA;NA
"AI22_936";"AI22_node_3183";"AI22_node_506";"pollination";NA;NA;NA
"AI22_936";"AI22_node_3183";"AI22_node_2762";"pollination";NA;NA;NA
"AI22_927";"AI22_node_3184";"AI22_node_2665";"pollination";NA;NA;NA
"AI22_927";"AI22_node_3184";"AI22_node_2712";"pollination";NA;NA;NA
"AI22_927";"AI22_node_3184";"AI22_node_955";"pollination";NA;NA;NA
"AI22_936";"AI22_node_3184";"AI22_node_1748";"pollination";NA;NA;NA
"AI22_936";"AI22_node_3184";"AI22_node_2734";"pollination";NA;NA;NA
"AI22_927";"AI22_node_3184";"AI22_node_2839";"pollination";NA;NA;NA
"AI22_936";"AI22_node_3184";"AI22_node_1128";"pollination";NA;NA;NA
"AI22_936";"AI22_node_3184";"AI22_node_2762";"pollination";NA;NA;NA
"AI22_927";"AI22_node_3355";"AI22_node_2839";"pollination";NA;NA;NA
"AI22_927";"AI22_node_3360";"AI22_node_2407";"pollination";NA;NA;NA
"AI22_927";"AI22_node_280";"AI22_node_223";"pollination";NA;NA;NA
"AI22_936";"AI22_node_281";"AI22_node_2866";"pollination";NA;NA;NA
"AI22_936";"AI22_node_1504";"AI22_node_2246";"pollination";NA;NA;NA
"AI22_936";"AI22_node_1506";"AI22_node_2862";"pollination";NA;NA;NA
"AI22_927";"AI22_node_1507";"AI22_node_1225";"pollination";NA;NA;NA
"AI22_927";"AI22_node_1508";"AI22_node_2882";"pollination";NA;NA;NA
"AI22_936";"AI22_node_1509";"AI22_node_452";"pollination";NA;NA;NA
"AI22_936";"AI22_node_1510";"AI22_node_2866";"pollination";NA;NA;NA
"AI22_936";"AI22_node_1511";"AI22_node_2866";"pollination";NA;NA;NA
"AI22_936";"AI22_node_1505";"AI22_node_2861";"pollination";NA;NA;NA
"AI22_936";"AI22_node_2752";"AI22_node_927";"pollination";NA;NA;NA
"AI22_935";"AI22_node_1978";"AI22_node_700";"herbivory";NA;NA;NA
"AI22_926";"AI22_node_1985";"AI22_node_1753";"herbivory";NA;NA;NA
"AI22_926";"AI22_node_1986";"AI22_node_1713";"herbivory";NA;NA;NA
"AI22_926";"AI22_node_140";"AI22_node_2712";"herbivory";NA;NA;NA
"AI22_935";"AI22_node_141";"AI22_node_927";"herbivory";NA;NA;NA
"AI22_917";"AI22_node_437";"AI22_node_75";"herbivory";NA;NA;NA
"AI22_917";"AI22_node_526";"AI22_node_75";"herbivory";NA;NA;NA
"AI22_917";"AI22_node_528";"AI22_node_75";"herbivory";NA;NA;NA
"AI22_917";"AI22_node_529";"AI22_node_75";"herbivory";NA;NA;NA
"AI22_917";"AI22_node_901";"AI22_node_75";"herbivory";NA;NA;NA
"AI22_917";"AI22_node_910";"AI22_node_75";"herbivory";NA;NA;NA
"AI22_917";"AI22_node_904";"AI22_node_75";"herbivory";NA;NA;NA
"AI22_917";"AI22_node_907";"AI22_node_75";"herbivory";NA;NA;NA
"AI22_917";"AI22_node_1662";"AI22_node_75";"herbivory";NA;NA;NA
"AI22_917";"AI22_node_2241";"AI22_node_75";"herbivory";NA;NA;NA
"AI22_917";"AI22_node_2313";"AI22_node_75";"herbivory";NA;NA;NA
"AI22_917";"AI22_node_2458";"AI22_node_75";"herbivory";NA;NA;NA
"AI22_917";"AI22_node_2457";"AI22_node_75";"herbivory";NA;NA;NA
"AI22_917";"AI22_node_2651";"AI22_node_75";"herbivory";NA;NA;NA
"AI22_917";"AI22_node_2655";"AI22_node_75";"herbivory";NA;NA;NA
"AI22_917";"AI22_node_2897";"AI22_node_75";"herbivory";NA;NA;NA
"AI22_917";"AI22_node_3324";"AI22_node_75";"herbivory";NA;NA;NA
"AI22_368";"AI22_node_3029";"AI22_node_1187";"pollination";NA;NA;NA
"AI22_368";"AI22_node_1531";"AI22_node_396";"pollination";NA;NA;NA
"AI22_368";"AI22_node_643";"AI22_node_222";"pollination";NA;NA;NA
"AI22_368";"AI22_node_243";"AI22_node_222";"pollination";NA;NA;NA
"AI22_368";"AI22_node_1525";"AI22_node_1187";"pollination";NA;NA;NA
"AI22_368";"AI22_node_3029";"AI22_node_1187";"pollination";NA;NA;NA
"AI22_368";"AI22_node_243";"AI22_node_1187";"pollination";NA;NA;NA
"AI22_368";"AI22_node_171";"AI22_node_222";"pollination";NA;NA;NA
"AI22_368";"AI22_node_3046";"AI22_node_222";"pollination";NA;NA;NA
"AI22_368";"AI22_node_171";"AI22_node_222";"pollination";NA;NA;NA
"AI22_368";"AI22_node_3046";"AI22_node_222";"pollination";NA;NA;NA
"AI22_368";"AI22_node_643";"AI22_node_222";"pollination";NA;NA;NA
"AI22_368";"AI22_node_1357";"AI22_node_1187";"pollination";NA;NA;NA
"AI22_368";"AI22_node_1866";"AI22_node_1187";"pollination";NA;NA;NA
"AI22_368";"AI22_node_2510";"AI22_node_1187";"pollination";NA;NA;NA
"AI22_368";"AI22_node_1357";"AI22_node_1187";"pollination";NA;NA;NA
"AI22_368";"AI22_node_3029";"AI22_node_396";"pollination";NA;NA;NA
"AI22_368";"AI22_node_3029";"AI22_node_396";"pollination";NA;NA;NA
"AI22_368";"AI22_node_2385";"AI22_node_222";"pollination";NA;NA;NA
"AI22_367";"AI22_node_2312";"AI22_node_1174";"herbivory";NA;NA;NA
"AI22_368";"AI22_node_206";"AI22_node_2811";"pollination";NA;NA;NA
"AI22_368";"AI22_node_1539";"AI22_node_1187";"pollination";NA;NA;NA
"AI22_368";"AI22_node_1502";"AI22_node_1174";"pollination";NA;NA;NA
"AI22_368";"AI22_node_2510";"AI22_node_2135";"pollination";NA;NA;NA
"AI22_368";"AI22_node_2291";"AI22_node_2135";"pollination";NA;NA;NA
"AI22_368";"AI22_node_1086";"AI22_node_2593";"pollination";NA;NA;NA
"AI22_368";"AI22_node_1083";"AI22_node_2593";"pollination";NA;NA;NA
"AI22_367";"AI22_node_2312";"AI22_node_2593";"herbivory";NA;NA;NA
"AI22_368";"AI22_node_1502";"AI22_node_222";"pollination";NA;NA;NA
"AI22_368";"AI22_node_2360";"AI22_node_2937";"pollination";NA;NA;NA
"AI22_368";"AI22_node_1045";"AI22_node_2811";"pollination";NA;NA;NA
"AI22_368";"AI22_node_243";"AI22_node_222";"pollination";NA;NA;NA
"AI22_368";"AI22_node_1502";"AI22_node_222";"pollination";NA;NA;NA
"AI22_368";"AI22_node_1085";"AI22_node_1752";"pollination";NA;NA;NA
"AI22_368";"AI22_node_1083";"AI22_node_1752";"pollination";NA;NA;NA
"AI22_367";"AI22_node_1542";"AI22_node_1174";"herbivory";NA;NA;NA
"AI22_368";"AI22_node_1084";"AI22_node_1174";"pollination";NA;NA;NA
"AI22_367";"AI22_node_2312";"AI22_node_2593";"herbivory";NA;NA;NA
"AI22_368";"AI22_node_1083";"AI22_node_2593";"pollination";NA;NA;NA
"AI22_362";"AI22_node_1474";"AI22_node_3169";"pollination";NA;NA;NA
"AI22_362";"AI22_node_1531";"AI22_node_3169";"pollination";NA;NA;NA
"AI22_362";"AI22_node_171";"AI22_node_1187";"pollination";NA;NA;NA
"AI22_362";"AI22_node_3179";"AI22_node_1187";"pollination";NA;NA;NA
"AI22_361";"AI22_node_2554";"AI22_node_1187";"herbivory";NA;NA;NA
"AI22_362";"AI22_node_171";"AI22_node_1187";"pollination";NA;NA;NA
"AI22_362";"AI22_node_1388";"AI22_node_2889";"pollination";NA;NA;NA
"AI22_362";"AI22_node_1388";"AI22_node_2889";"pollination";NA;NA;NA
"AI22_361";"AI22_node_2925";"AI22_node_3169";"herbivory";NA;NA;NA
"AI22_362";"AI22_node_1388";"AI22_node_2889";"pollination";NA;NA;NA
"AI22_362";"AI22_node_1088";"AI22_node_2811";"pollination";NA;NA;NA
"AI22_362";"AI22_node_171";"AI22_node_2758";"pollination";NA;NA;NA
"AI22_362";"AI22_node_2360";"AI22_node_2758";"pollination";NA;NA;NA
"AI22_362";"AI22_node_1502";"AI22_node_2758";"pollination";NA;NA;NA
"AI22_362";"AI22_node_1388";"AI22_node_3169";"pollination";NA;NA;NA
"AI22_362";"AI22_node_488";"AI22_node_3169";"pollination";NA;NA;NA
"AI22_362";"AI22_node_2962";"AI22_node_3169";"pollination";NA;NA;NA
"AI22_362";"AI22_node_1087";"AI22_node_3169";"pollination";NA;NA;NA
"AI22_362";"AI22_node_1087";"AI22_node_3169";"pollination";NA;NA;NA
"AI22_362";"AI22_node_2360";"AI22_node_3169";"pollination";NA;NA;NA
"AI22_361";"AI22_node_807";"AI22_node_2889";"herbivory";NA;NA;NA
"AI22_361";"AI22_node_806";"AI22_node_2889";"herbivory";NA;NA;NA
"AI22_362";"AI22_node_1525";"AI22_node_2328";"pollination";NA;NA;NA
"AI22_362";"AI22_node_1388";"AI22_node_2758";"pollination";NA;NA;NA
"AI22_362";"AI22_node_2749";"AI22_node_2811";"pollination";NA;NA;NA
"AI22_362";"AI22_node_171";"AI22_node_2811";"pollination";NA;NA;NA
"AI22_362";"AI22_node_1045";"AI22_node_2811";"pollination";NA;NA;NA
"AI22_362";"AI22_node_2291";"AI22_node_2758";"pollination";NA;NA;NA
"AI22_362";"AI22_node_307";"AI22_node_2758";"pollination";NA;NA;NA
"AI22_362";"AI22_node_1088";"AI22_node_2593";"pollination";NA;NA;NA
"AI22_362";"AI22_node_307";"AI22_node_2593";"pollination";NA;NA;NA
"AI22_361";"AI22_node_2312";"AI22_node_2593";"herbivory";NA;NA;NA
"AI22_361";"AI22_node_2925";"AI22_node_2593";"herbivory";NA;NA;NA
"AI22_362";"AI22_node_243";"AI22_node_2135";"pollination";NA;NA;NA
"AI22_362";"AI22_node_1089";"AI22_node_831";"pollination";NA;NA;NA
