"";"network_db";"network_id";"reference";"citation";"doi"
"737";"mangal";"4836";NA;"kolpelke2017";"10.1002/ecy.1832"
"738";"mangal";"4837";NA;"kolpelke2017";"10.1002/ecy.1832"
"739";"mangal";"4838";NA;"kolpelke2017";"10.1002/ecy.1832"
"740";"mangal";"4839";NA;"kolpelke2017";"10.1002/ecy.1832"
"741";"mangal";"4840";NA;"kolpelke2017";"10.1002/ecy.1832"
"742";"mangal";"4841";NA;"kolpelke2017";"10.1002/ecy.1832"
"743";"mangal";"4842";NA;"kolpelke2017";"10.1002/ecy.1832"
"744";"mangal";"4843";NA;"kolpelke2017";"10.1002/ecy.1832"
"745";"mangal";"4844";NA;"kolpelke2017";"10.1002/ecy.1832"
"746";"mangal";"4845";NA;"kolpelke2017";"10.1002/ecy.1832"
"747";"mangal";"4846";NA;"kolpelke2017";"10.1002/ecy.1832"
"748";"mangal";"4847";NA;"kolpelke2017";"10.1002/ecy.1832"
"749";"mangal";"4848";NA;"kolpelke2017";"10.1002/ecy.1832"
"750";"mangal";"4849";NA;"kolpelke2017";"10.1002/ecy.1832"
"751";"mangal";"4850";NA;"kolpelke2017";"10.1002/ecy.1832"
"752";"mangal";"4851";NA;"kolpelke2017";"10.1002/ecy.1832"
"753";"mangal";"4852";NA;"kolpelke2017";"10.1002/ecy.1832"
"754";"mangal";"4853";NA;"kolpelke2017";"10.1002/ecy.1832"
"755";"mangal";"4854";NA;"kolpelke2017";"10.1002/ecy.1832"
"756";"mangal";"4855";NA;"kolpelke2017";"10.1002/ecy.1832"
"757";"mangal";"4856";NA;"kolpelke2017";"10.1002/ecy.1832"
"758";"mangal";"4857";NA;"kolpelke2017";"10.1002/ecy.1832"
"759";"mangal";"4858";NA;"kolpelke2017";"10.1002/ecy.1832"
"760";"mangal";"4859";NA;"kolpelke2017";"10.1002/ecy.1832"
"761";"mangal";"4860";NA;"kolpelke2017";"10.1002/ecy.1832"
"762";"mangal";"4861";NA;"kolpelke2017";"10.1002/ecy.1832"
"763";"mangal";"4862";NA;"kolpelke2017";"10.1002/ecy.1832"
"764";"mangal";"4863";NA;"kolpelke2017";"10.1002/ecy.1832"
"765";"mangal";"4864";NA;"kolpelke2017";"10.1002/ecy.1832"
"766";"mangal";"4865";NA;"kolpelke2017";"10.1002/ecy.1832"
"767";"mangal";"4866";NA;"kolpelke2017";"10.1002/ecy.1832"
"768";"mangal";"4867";NA;"kolpelke2017";"10.1002/ecy.1832"
"769";"mangal";"4868";NA;"kolpelke2017";"10.1002/ecy.1832"
"770";"mangal";"4869";NA;"kolpelke2017";"10.1002/ecy.1832"
"771";"mangal";"4870";NA;"kolpelke2017";"10.1002/ecy.1832"
"772";"mangal";"4871";NA;"kolpelke2017";"10.1002/ecy.1832"
"773";"mangal";"4872";NA;"kolpelke2017";"10.1002/ecy.1832"
"774";"mangal";"4873";NA;"kolpelke2017";"10.1002/ecy.1832"
"775";"mangal";"4874";NA;"kolpelke2017";"10.1002/ecy.1832"
"776";"mangal";"4875";NA;"kolpelke2017";"10.1002/ecy.1832"
"777";"mangal";"4876";NA;"kolpelke2017";"10.1002/ecy.1832"
"778";"mangal";"4877";NA;"kolpelke2017";"10.1002/ecy.1832"
"779";"mangal";"4878";NA;"kolpelke2017";"10.1002/ecy.1832"
"780";"mangal";"4879";NA;"kolpelke2017";"10.1002/ecy.1832"
"781";"mangal";"4880";NA;"kolpelke2017";"10.1002/ecy.1832"
"782";"mangal";"4881";NA;"kolpelke2017";"10.1002/ecy.1832"
"783";"mangal";"4882";NA;"kolpelke2017";"10.1002/ecy.1832"
"784";"mangal";"4883";NA;"kolpelke2017";"10.1002/ecy.1832"
"785";"mangal";"4884";NA;"kolpelke2017";"10.1002/ecy.1832"
"786";"mangal";"4885";NA;"kolpelke2017";"10.1002/ecy.1832"
"787";"mangal";"4886";NA;"kolpelke2017";"10.1002/ecy.1832"
"788";"mangal";"4887";NA;"kolpelke2017";"10.1002/ecy.1832"
"789";"mangal";"4888";NA;"kolpelke2017";"10.1002/ecy.1832"
"790";"mangal";"4889";NA;"kolpelke2017";"10.1002/ecy.1832"
"791";"mangal";"4890";NA;"kolpelke2017";"10.1002/ecy.1832"
"792";"mangal";"4891";NA;"kolpelke2017";"10.1002/ecy.1832"
"793";"mangal";"4892";NA;"kolpelke2017";"10.1002/ecy.1832"
"794";"mangal";"4893";NA;"kolpelke2017";"10.1002/ecy.1832"
"795";"mangal";"4894";NA;"kolpelke2017";"10.1002/ecy.1832"
"796";"mangal";"4895";NA;"kolpelke2017";"10.1002/ecy.1832"
"797";"mangal";"4896";NA;"kolpelke2017";"10.1002/ecy.1832"
"798";"mangal";"4897";NA;"kolpelke2017";"10.1002/ecy.1832"
"799";"mangal";"4898";NA;"kolpelke2017";"10.1002/ecy.1832"
"800";"mangal";"4899";NA;"kolpelke2017";"10.1002/ecy.1832"
"801";"mangal";"4900";NA;"kolpelke2017";"10.1002/ecy.1832"
"802";"mangal";"4901";NA;"kolpelke2017";"10.1002/ecy.1832"
"803";"mangal";"4902";NA;"kolpelke2017";"10.1002/ecy.1832"
"804";"mangal";"4903";NA;"kolpelke2017";"10.1002/ecy.1832"
"805";"mangal";"4904";NA;"kolpelke2017";"10.1002/ecy.1832"
"806";"mangal";"4905";NA;"kolpelke2017";"10.1002/ecy.1832"
"807";"mangal";"4906";NA;"kolpelke2017";"10.1002/ecy.1832"
"808";"mangal";"4907";NA;"kolpelke2017";"10.1002/ecy.1832"
"809";"mangal";"4908";NA;"kolpelke2017";"10.1002/ecy.1832"
"810";"mangal";"4909";NA;"kolpelke2017";"10.1002/ecy.1832"
"811";"mangal";"4910";NA;"kolpelke2017";"10.1002/ecy.1832"
"812";"mangal";"4911";NA;"kolpelke2017";"10.1002/ecy.1832"
"813";"mangal";"4912";NA;"kolpelke2017";"10.1002/ecy.1832"
"814";"mangal";"4913";NA;"kolpelke2017";"10.1002/ecy.1832"
"815";"mangal";"4914";NA;"kolpelke2017";"10.1002/ecy.1832"
"816";"mangal";"4915";NA;"kolpelke2017";"10.1002/ecy.1832"
"817";"mangal";"4916";NA;"kolpelke2017";"10.1002/ecy.1832"
"818";"mangal";"4917";NA;"kolpelke2017";"10.1002/ecy.1832"
"819";"mangal";"4918";NA;"kolpelke2017";"10.1002/ecy.1832"
"820";"mangal";"4919";NA;"kolpelke2017";"10.1002/ecy.1832"
"821";"mangal";"4920";NA;"kolpelke2017";"10.1002/ecy.1832"
"822";"mangal";"4921";NA;"kolpelke2017";"10.1002/ecy.1832"
"823";"mangal";"4922";NA;"kolpelke2017";"10.1002/ecy.1832"
"824";"mangal";"4923";NA;"kolpelke2017";"10.1002/ecy.1832"
"825";"mangal";"4924";NA;"kolpelke2017";"10.1002/ecy.1832"
"826";"mangal";"4925";NA;"kolpelke2017";"10.1002/ecy.1832"
"827";"mangal";"4926";NA;"kolpelke2017";"10.1002/ecy.1832"
"828";"mangal";"4927";NA;"kolpelke2017";"10.1002/ecy.1832"
"829";"mangal";"4928";NA;"kolpelke2017";"10.1002/ecy.1832"
"830";"mangal";"4929";NA;"kolpelke2017";"10.1002/ecy.1832"
"831";"mangal";"4930";NA;"kolpelke2017";"10.1002/ecy.1832"
"832";"mangal";"4931";NA;"kolpelke2017";"10.1002/ecy.1832"
"833";"mangal";"4932";NA;"kolpelke2017";"10.1002/ecy.1832"
"834";"mangal";"4933";NA;"kolpelke2017";"10.1002/ecy.1832"
"835";"mangal";"4934";NA;"kolpelke2017";"10.1002/ecy.1832"
"836";"mangal";"4935";NA;"kolpelke2017";"10.1002/ecy.1832"
"837";"mangal";"4936";NA;"kolpelke2017";"10.1002/ecy.1832"
"838";"mangal";"4937";NA;"kolpelke2017";"10.1002/ecy.1832"
"839";"mangal";"4938";NA;"kolpelke2017";"10.1002/ecy.1832"
"840";"mangal";"4939";NA;"kolpelke2017";"10.1002/ecy.1832"
"841";"mangal";"4940";NA;"kolpelke2017";"10.1002/ecy.1832"
"842";"mangal";"4945";NA;"kolpelke2017";"10.1002/ecy.1832"
"843";"mangal";"4953";NA;"kolpelke2017";"10.1002/ecy.1832"
"844";"mangal";"4958";NA;"kolpelke2017";"10.1002/ecy.1832"
"845";"mangal";"4963";NA;"kolpelke2017";"10.1002/ecy.1832"
"846";"mangal";"4968";NA;"kolpelke2017";"10.1002/ecy.1832"
"847";"mangal";"4973";NA;"kolpelke2017";"10.1002/ecy.1832"
"848";"mangal";"4978";NA;"kolpelke2017";"10.1002/ecy.1832"
"849";"mangal";"4983";NA;"kolpelke2017";"10.1002/ecy.1832"
"850";"mangal";"4988";NA;"kolpelke2017";"10.1002/ecy.1832"
"851";"mangal";"4993";NA;"kolpelke2017";"10.1002/ecy.1832"
"852";"mangal";"4998";NA;"kolpelke2017";"10.1002/ecy.1832"
"853";"mangal";"5003";NA;"kolpelke2017";"10.1002/ecy.1832"
"854";"mangal";"5008";NA;"kolpelke2017";"10.1002/ecy.1832"
"855";"mangal";"4941";NA;"kolpelke2017";"10.1002/ecy.1832"
"856";"mangal";"4942";NA;"kolpelke2017";"10.1002/ecy.1832"
"857";"mangal";"4944";NA;"kolpelke2017";"10.1002/ecy.1832"
"858";"mangal";"4947";NA;"kolpelke2017";"10.1002/ecy.1832"
"859";"mangal";"4950";NA;"kolpelke2017";"10.1002/ecy.1832"
"860";"mangal";"4955";NA;"kolpelke2017";"10.1002/ecy.1832"
"861";"mangal";"4960";NA;"kolpelke2017";"10.1002/ecy.1832"
"862";"mangal";"4965";NA;"kolpelke2017";"10.1002/ecy.1832"
"863";"mangal";"4970";NA;"kolpelke2017";"10.1002/ecy.1832"
"864";"mangal";"4975";NA;"kolpelke2017";"10.1002/ecy.1832"
"865";"mangal";"4980";NA;"kolpelke2017";"10.1002/ecy.1832"
"866";"mangal";"4985";NA;"kolpelke2017";"10.1002/ecy.1832"
"867";"mangal";"4990";NA;"kolpelke2017";"10.1002/ecy.1832"
"868";"mangal";"4995";NA;"kolpelke2017";"10.1002/ecy.1832"
"869";"mangal";"5000";NA;"kolpelke2017";"10.1002/ecy.1832"
"870";"mangal";"5005";NA;"kolpelke2017";"10.1002/ecy.1832"
"871";"mangal";"5010";NA;"kolpelke2017";"10.1002/ecy.1832"
"872";"mangal";"4943";NA;"kolpelke2017";"10.1002/ecy.1832"
"873";"mangal";"4946";NA;"kolpelke2017";"10.1002/ecy.1832"
"874";"mangal";"4948";NA;"kolpelke2017";"10.1002/ecy.1832"
"875";"mangal";"4952";NA;"kolpelke2017";"10.1002/ecy.1832"
"876";"mangal";"4957";NA;"kolpelke2017";"10.1002/ecy.1832"
"877";"mangal";"4962";NA;"kolpelke2017";"10.1002/ecy.1832"
"878";"mangal";"4967";NA;"kolpelke2017";"10.1002/ecy.1832"
"879";"mangal";"4972";NA;"kolpelke2017";"10.1002/ecy.1832"
"880";"mangal";"4977";NA;"kolpelke2017";"10.1002/ecy.1832"
"881";"mangal";"4982";NA;"kolpelke2017";"10.1002/ecy.1832"
"882";"mangal";"4987";NA;"kolpelke2017";"10.1002/ecy.1832"
"883";"mangal";"4992";NA;"kolpelke2017";"10.1002/ecy.1832"
"884";"mangal";"4997";NA;"kolpelke2017";"10.1002/ecy.1832"
"885";"mangal";"5002";NA;"kolpelke2017";"10.1002/ecy.1832"
"886";"mangal";"5007";NA;"kolpelke2017";"10.1002/ecy.1832"
"887";"mangal";"5012";NA;"kolpelke2017";"10.1002/ecy.1832"
"888";"mangal";"4949";NA;"kolpelke2017";"10.1002/ecy.1832"
"889";"mangal";"4954";NA;"kolpelke2017";"10.1002/ecy.1832"
"890";"mangal";"4959";NA;"kolpelke2017";"10.1002/ecy.1832"
"891";"mangal";"4964";NA;"kolpelke2017";"10.1002/ecy.1832"
"892";"mangal";"4969";NA;"kolpelke2017";"10.1002/ecy.1832"
"893";"mangal";"4974";NA;"kolpelke2017";"10.1002/ecy.1832"
"894";"mangal";"4979";NA;"kolpelke2017";"10.1002/ecy.1832"
"895";"mangal";"4984";NA;"kolpelke2017";"10.1002/ecy.1832"
"896";"mangal";"4989";NA;"kolpelke2017";"10.1002/ecy.1832"
"897";"mangal";"4994";NA;"kolpelke2017";"10.1002/ecy.1832"
"898";"mangal";"4999";NA;"kolpelke2017";"10.1002/ecy.1832"
"899";"mangal";"5004";NA;"kolpelke2017";"10.1002/ecy.1832"
"900";"mangal";"5009";NA;"kolpelke2017";"10.1002/ecy.1832"
"901";"mangal";"4951";NA;"kolpelke2017";"10.1002/ecy.1832"
"902";"mangal";"4956";NA;"kolpelke2017";"10.1002/ecy.1832"
"903";"mangal";"4961";NA;"kolpelke2017";"10.1002/ecy.1832"
"904";"mangal";"4966";NA;"kolpelke2017";"10.1002/ecy.1832"
"905";"mangal";"4971";NA;"kolpelke2017";"10.1002/ecy.1832"
"906";"mangal";"4976";NA;"kolpelke2017";"10.1002/ecy.1832"
"907";"mangal";"4981";NA;"kolpelke2017";"10.1002/ecy.1832"
"908";"mangal";"4986";NA;"kolpelke2017";"10.1002/ecy.1832"
"909";"mangal";"4991";NA;"kolpelke2017";"10.1002/ecy.1832"
"910";"mangal";"4996";NA;"kolpelke2017";"10.1002/ecy.1832"
"911";"mangal";"5001";NA;"kolpelke2017";"10.1002/ecy.1832"
"912";"mangal";"5006";NA;"kolpelke2017";"10.1002/ecy.1832"
"913";"mangal";"5011";NA;"kolpelke2017";"10.1002/ecy.1832"
"914";"mangal";"935";NA;"olesen2002";"10.1046/j.1472-4642.2002.00148.x"
"915";"mangal";"934";NA;"olesen2002";"10.1046/j.1472-4642.2002.00148.x"
"916";"mangal";"938";NA;"percival1974";"10.2307/2989824"
"917";"mangal";"939";NA;"fautin1993";"10.2307/1447266"
"918";"mangal";"940";NA;"mccullen1993";NA
"919";"mangal";"948";NA;"kato1993";NA
"920";"mangal";"944";NA;"wheelwright1984";"10.2307/2388051"
"921";"mangal";"945";NA;"motten1982";"10.2307/2937269"
"922";"mangal";"949";NA;"arroyo1982";"10.2307/2442833"
"923";"mangal";"950";NA;"arroyo1982";"10.2307/2442833"
"924";"mangal";"951";NA;"arroyo1982";"10.2307/2442833"
"925";"mangal";"954";NA;"kohler2011";NA
"926";"mangal";"953";NA;"kohler2011";NA
"927";"mangal";"952";NA;"kohler2011";NA
"928";"mangal";"955";NA;"olesenNA";NA
"929";"mangal";"1007";NA;"hadfield2014";"10.1086/674445"
"930";"mangal";"1016";NA;"hadfield2014";"10.1086/674445"
"931";"mangal";"1031";NA;"hadfield2014";"10.1086/674445"
"932";"mangal";"1026";NA;"hadfield2014";"10.1086/674445"
"933";"mangal";"1027";NA;"hadfield2014";"10.1086/674445"
"934";"mangal";"1029";NA;"hadfield2014";"10.1086/674445"
"935";"mangal";"1032";NA;"hadfield2014";"10.1086/674445"
"936";"mangal";"1033";NA;"hadfield2014";"10.1086/674445"
"937";"mangal";"1035";NA;"hadfield2014";"10.1086/674445"
"938";"mangal";"1037";NA;"hadfield2014";"10.1086/674445"
"939";"mangal";"1047";NA;"hadfield2014";"10.1086/674445"
"940";"mangal";"1048";NA;"hadfield2014";"10.1086/674445"
"941";"mangal";"1049";NA;"hadfield2014";"10.1086/674445"
"942";"mangal";"1050";NA;"hadfield2014";"10.1086/674445"
"943";"mangal";"1052";NA;"hadfield2014";"10.1086/674445"
"944";"mangal";"1053";NA;"hadfield2014";"10.1086/674445"
"945";"mangal";"1054";NA;"hadfield2014";"10.1086/674445"
"946";"mangal";"1057";NA;"hadfield2014";"10.1086/674445"
"947";"mangal";"1060";NA;"hadfield2014";"10.1086/674445"
"948";"mangal";"1061";NA;"hadfield2014";"10.1086/674445"
"949";"mangal";"1063";NA;"hadfield2014";"10.1086/674445"
"950";"mangal";"1022";NA;"hadfield2014";"10.1086/674445"
"951";"mangal";"1028";NA;"hadfield2014";"10.1086/674445"
"952";"mangal";"1030";NA;"hadfield2014";"10.1086/674445"
"953";"mangal";"1008";NA;"hadfield2014";"10.1086/674445"
"954";"mangal";"1034";NA;"hadfield2014";"10.1086/674445"
"955";"mangal";"1009";NA;"hadfield2014";"10.1086/674445"
"956";"mangal";"1010";NA;"hadfield2014";"10.1086/674445"
"957";"mangal";"1011";NA;"hadfield2014";"10.1086/674445"
"958";"mangal";"1012";NA;"hadfield2014";"10.1086/674445"
"959";"mangal";"1013";NA;"hadfield2014";"10.1086/674445"
"960";"mangal";"1014";NA;"hadfield2014";"10.1086/674445"
"961";"mangal";"1015";NA;"hadfield2014";"10.1086/674445"
"962";"mangal";"1017";NA;"hadfield2014";"10.1086/674445"
"963";"mangal";"1018";NA;"hadfield2014";"10.1086/674445"
"964";"mangal";"1059";NA;"hadfield2014";"10.1086/674445"
"965";"mangal";"1062";NA;"hadfield2014";"10.1086/674445"
"966";"mangal";"1044";NA;"hadfield2014";"10.1086/674445"
"967";"mangal";"1025";NA;"hadfield2014";"10.1086/674445"
"968";"mangal";"1036";NA;"hadfield2014";"10.1086/674445"
"969";"mangal";"1038";NA;"hadfield2014";"10.1086/674445"
"970";"mangal";"1055";NA;"hadfield2014";"10.1086/674445"
"971";"mangal";"1045";NA;"hadfield2014";"10.1086/674445"
"972";"mangal";"1046";NA;"hadfield2014";"10.1086/674445"
"973";"mangal";"1051";NA;"hadfield2014";"10.1086/674445"
"974";"mangal";"1024";NA;"hadfield2014";"10.1086/674445"
"975";"mangal";"1056";NA;"hadfield2014";"10.1086/674445"
"976";"mangal";"1058";NA;"hadfield2014";"10.1086/674445"
"977";"mangal";"1023";NA;"hadfield2014";"10.1086/674445"
"978";"mangal";"1019";NA;"hadfield2014";"10.1086/674445"
"979";"mangal";"1020";NA;"hadfield2014";"10.1086/674445"
"980";"mangal";"1115";NA;"r. filgueira2011";"10.1016/j.csr.2010.10.010"
"981";"mangal";"1068";NA;"alexandra baeta2011";"10.1016/j.ecolmodel.2010.12.010"
"982";"mangal";"1065";NA;"alexandra baeta2011";"10.1016/j.ecolmodel.2010.12.010"
"983";"mangal";"1066";NA;"alexandra baeta2011";"10.1016/j.ecolmodel.2010.12.010"
"984";"mangal";"1064";NA;"alexandra baeta2011";"10.1016/j.ecolmodel.2010.12.010"
"985";"mangal";"1069";NA;"alexandra baeta2011";"10.1016/j.ecolmodel.2010.12.010"
"986";"mangal";"1067";NA;"alexandra baeta2011";"10.1016/j.ecolmodel.2010.12.010"
"987";"mangal";"1071";NA;"ricciardi2010";"10.1007/s10641-010-9606-0"
"988";"mangal";"1070";NA;"ricciardi2010";"10.1007/s10641-010-9606-0"
"989";"mangal";"1072";NA;"ricciardi2010";"10.1007/s10641-010-9606-0"
"990";"mangal";"1074";NA;"ricciardi2010";"10.1007/s10641-010-9606-0"
"991";"mangal";"1079";NA;"ricciardi2010";"10.1007/s10641-010-9606-0"
"992";"mangal";"1080";NA;"ricciardi2010";"10.1007/s10641-010-9606-0"
"993";"mangal";"1073";NA;"ricciardi2010";"10.1007/s10641-010-9606-0"
"994";"mangal";"1078";NA;"ricciardi2010";"10.1007/s10641-010-9606-0"
"995";"mangal";"1083";NA;"ricciardi2010";"10.1007/s10641-010-9606-0"
"996";"mangal";"1084";NA;"ricciardi2010";"10.1007/s10641-010-9606-0"
"997";"mangal";"1081";NA;"ricciardi2010";"10.1007/s10641-010-9606-0"
"998";"mangal";"1082";NA;"ricciardi2010";"10.1007/s10641-010-9606-0"
"999";"mangal";"1077";NA;"ricciardi2010";"10.1007/s10641-010-9606-0"
"1000";"mangal";"1085";NA;"ricciardi2010";"10.1007/s10641-010-9606-0"
"1001";"mangal";"1075";NA;"ricciardi2010";"10.1007/s10641-010-9606-0"
"1002";"mangal";"1076";NA;"ricciardi2010";"10.1007/s10641-010-9606-0"
"1003";"mangal";"1364";NA;"ponisio2017";"10.1111/ele.12821"
"1004";"mangal";"1333";NA;"ponisio2017";"10.1111/ele.12821"
"1005";"mangal";"1316";NA;"ponisio2017";"10.1111/ele.12821"
"1006";"mangal";"1384";NA;"ponisio2017";"10.1111/ele.12821"
"1007";"mangal";"1374";NA;"ponisio2017";"10.1111/ele.12821"
"1008";"mangal";"1388";NA;"ponisio2017";"10.1111/ele.12821"
"1009";"mangal";"1379";NA;"ponisio2017";"10.1111/ele.12821"
"1010";"mangal";"1351";NA;"ponisio2017";"10.1111/ele.12821"
"1011";"mangal";"1390";NA;"ponisio2017";"10.1111/ele.12821"
"1012";"mangal";"1395";NA;"ponisio2017";"10.1111/ele.12821"
"1013";"mangal";"1387";NA;"ponisio2017";"10.1111/ele.12821"
"1014";"mangal";"1361";NA;"ponisio2017";"10.1111/ele.12821"
"1015";"mangal";"1389";NA;"ponisio2017";"10.1111/ele.12821"
"1016";"mangal";"1298";NA;"ponisio2017";"10.1111/ele.12821"
"1017";"mangal";"1407";NA;"ponisio2017";"10.1111/ele.12821"
"1018";"mangal";"1321";NA;"ponisio2017";"10.1111/ele.12821"
"1019";"mangal";"1393";NA;"ponisio2017";"10.1111/ele.12821"
"1020";"mangal";"1355";NA;"ponisio2017";"10.1111/ele.12821"
"1021";"mangal";"1345";NA;"ponisio2017";"10.1111/ele.12821"
"1022";"mangal";"1368";NA;"ponisio2017";"10.1111/ele.12821"
"1023";"mangal";"1373";NA;"ponisio2017";"10.1111/ele.12821"
"1024";"mangal";"1370";NA;"ponisio2017";"10.1111/ele.12821"
"1025";"mangal";"1424";NA;"ponisio2017";"10.1111/ele.12821"
"1026";"mangal";"1363";NA;"ponisio2017";"10.1111/ele.12821"
"1027";"mangal";"1381";NA;"ponisio2017";"10.1111/ele.12821"
"1028";"mangal";"1396";NA;"ponisio2017";"10.1111/ele.12821"
"1029";"mangal";"1402";NA;"ponisio2017";"10.1111/ele.12821"
"1030";"mangal";"1346";NA;"ponisio2017";"10.1111/ele.12821"
"1031";"mangal";"1359";NA;"ponisio2017";"10.1111/ele.12821"
"1032";"mangal";"1362";NA;"ponisio2017";"10.1111/ele.12821"
"1033";"mangal";"1365";NA;"ponisio2017";"10.1111/ele.12821"
"1034";"mangal";"1366";NA;"ponisio2017";"10.1111/ele.12821"
"1035";"mangal";"1382";NA;"ponisio2017";"10.1111/ele.12821"
"1036";"mangal";"1404";NA;"ponisio2017";"10.1111/ele.12821"
"1037";"mangal";"1386";NA;"ponisio2017";"10.1111/ele.12821"
"1038";"mangal";"1323";NA;"ponisio2017";"10.1111/ele.12821"
"1039";"mangal";"1347";NA;"ponisio2017";"10.1111/ele.12821"
"1040";"mangal";"1360";NA;"ponisio2017";"10.1111/ele.12821"
"1041";"mangal";"1394";NA;"ponisio2017";"10.1111/ele.12821"
"1042";"mangal";"1356";NA;"ponisio2017";"10.1111/ele.12821"
"1043";"mangal";"1350";NA;"ponisio2017";"10.1111/ele.12821"
"1044";"mangal";"1372";NA;"ponisio2017";"10.1111/ele.12821"
"1045";"mangal";"1357";NA;"ponisio2017";"10.1111/ele.12821"
"1046";"mangal";"1352";NA;"ponisio2017";"10.1111/ele.12821"
"1047";"mangal";"1403";NA;"ponisio2017";"10.1111/ele.12821"
"1048";"mangal";"1392";NA;"ponisio2017";"10.1111/ele.12821"
"1049";"mangal";"1369";NA;"ponisio2017";"10.1111/ele.12821"
"1050";"mangal";"1349";NA;"ponisio2017";"10.1111/ele.12821"
"1051";"mangal";"1290";NA;"ponisio2017";"10.1111/ele.12821"
"1052";"mangal";"1391";NA;"ponisio2017";"10.1111/ele.12821"
"1053";"mangal";"1410";NA;"ponisio2017";"10.1111/ele.12821"
"1054";"mangal";"1371";NA;"ponisio2017";"10.1111/ele.12821"
"1055";"mangal";"1329";NA;"ponisio2017";"10.1111/ele.12821"
"1056";"mangal";"1380";NA;"ponisio2017";"10.1111/ele.12821"
"1057";"mangal";"1411";NA;"ponisio2017";"10.1111/ele.12821"
"1058";"mangal";"1422";NA;"ponisio2017";"10.1111/ele.12821"
"1059";"mangal";"1423";NA;"ponisio2017";"10.1111/ele.12821"
"1060";"mangal";"1340";NA;"ponisio2017";"10.1111/ele.12821"
"1061";"mangal";"1417";NA;"ponisio2017";"10.1111/ele.12821"
"1062";"mangal";"1343";NA;"ponisio2017";"10.1111/ele.12821"
"1063";"mangal";"1317";NA;"ponisio2017";"10.1111/ele.12821"
"1064";"mangal";"1412";NA;"ponisio2017";"10.1111/ele.12821"
"1065";"mangal";"1413";NA;"ponisio2017";"10.1111/ele.12821"
"1066";"mangal";"1342";NA;"ponisio2017";"10.1111/ele.12821"
"1067";"mangal";"1406";NA;"ponisio2017";"10.1111/ele.12821"
"1068";"mangal";"1291";NA;"ponisio2017";"10.1111/ele.12821"
"1069";"mangal";"1309";NA;"ponisio2017";"10.1111/ele.12821"
"1070";"mangal";"1430";NA;"ponisio2017";"10.1111/ele.12821"
"1071";"mangal";"1426";NA;"ponisio2017";"10.1111/ele.12821"
"1072";"mangal";"1425";NA;"ponisio2017";"10.1111/ele.12821"
"1073";"mangal";"1331";NA;"ponisio2017";"10.1111/ele.12821"
"1074";"mangal";"1419";NA;"ponisio2017";"10.1111/ele.12821"
"1075";"mangal";"1299";NA;"ponisio2017";"10.1111/ele.12821"
"1076";"mangal";"1375";NA;"ponisio2017";"10.1111/ele.12821"
"1077";"mangal";"1337";NA;"ponisio2017";"10.1111/ele.12821"
"1078";"mangal";"1427";NA;"ponisio2017";"10.1111/ele.12821"
"1079";"mangal";"1429";NA;"ponisio2017";"10.1111/ele.12821"
"1080";"mangal";"1428";NA;"ponisio2017";"10.1111/ele.12821"
"1081";"mangal";"1318";NA;"ponisio2017";"10.1111/ele.12821"
"1082";"mangal";"1305";NA;"ponisio2017";"10.1111/ele.12821"
"1083";"mangal";"1296";NA;"ponisio2017";"10.1111/ele.12821"
"1084";"mangal";"1405";NA;"ponisio2017";"10.1111/ele.12821"
"1085";"mangal";"1301";NA;"ponisio2017";"10.1111/ele.12821"
"1086";"mangal";"1322";NA;"ponisio2017";"10.1111/ele.12821"
"1087";"mangal";"1367";NA;"ponisio2017";"10.1111/ele.12821"
"1088";"mangal";"1313";NA;"ponisio2017";"10.1111/ele.12821"
"1089";"mangal";"1297";NA;"ponisio2017";"10.1111/ele.12821"
"1090";"mangal";"1308";NA;"ponisio2017";"10.1111/ele.12821"
"1091";"mangal";"1292";NA;"ponisio2017";"10.1111/ele.12821"
"1092";"mangal";"1328";NA;"ponisio2017";"10.1111/ele.12821"
"1093";"mangal";"1332";NA;"ponisio2017";"10.1111/ele.12821"
"1094";"mangal";"1418";NA;"ponisio2017";"10.1111/ele.12821"
"1095";"mangal";"1385";NA;"ponisio2017";"10.1111/ele.12821"
"1096";"mangal";"1287";NA;"ponisio2017";"10.1111/ele.12821"
"1097";"mangal";"1300";NA;"ponisio2017";"10.1111/ele.12821"
"1098";"mangal";"1383";NA;"ponisio2017";"10.1111/ele.12821"
"1099";"mangal";"1324";NA;"ponisio2017";"10.1111/ele.12821"
"1100";"mangal";"1288";NA;"ponisio2017";"10.1111/ele.12821"
"1101";"mangal";"1295";NA;"ponisio2017";"10.1111/ele.12821"
"1102";"mangal";"1335";NA;"ponisio2017";"10.1111/ele.12821"
"1103";"mangal";"1293";NA;"ponisio2017";"10.1111/ele.12821"
"1104";"mangal";"1327";NA;"ponisio2017";"10.1111/ele.12821"
"1105";"mangal";"1376";NA;"ponisio2017";"10.1111/ele.12821"
"1106";"mangal";"1344";NA;"ponisio2017";"10.1111/ele.12821"
"1107";"mangal";"1325";NA;"ponisio2017";"10.1111/ele.12821"
"1108";"mangal";"1319";NA;"ponisio2017";"10.1111/ele.12821"
"1109";"mangal";"1326";NA;"ponisio2017";"10.1111/ele.12821"
"1110";"mangal";"1420";NA;"ponisio2017";"10.1111/ele.12821"
"1111";"mangal";"1311";NA;"ponisio2017";"10.1111/ele.12821"
"1112";"mangal";"1286";NA;"ponisio2017";"10.1111/ele.12821"
