"";"network_db";"network_id";"reference";"citation"
"255";"WOL";"M_AF_002_14";"Ricciardi, F., M. Boyer & J. Ollerton (2010). Assemblage and interaction structure of the anemonefish-anemone mutualism across the Manado region of Sulawesi, Indonesia. Environmental Biology of Fishes 87: 333-347.";"Richiardi et all 2010"
"256";"WOL";"M_AF_002_15";"Ricciardi, F., M. Boyer & J. Ollerton (2010). Assemblage and interaction structure of the anemonefish-anemone mutualism across the Manado region of Sulawesi, Indonesia. Environmental Biology of Fishes 87: 333-347.";"Richiardi et all 2010"
"257";"WOL";"M_AF_002_16";"Ricciardi, F., M. Boyer & J. Ollerton (2010). Assemblage and interaction structure of the anemonefish-anemone mutualism across the Manado region of Sulawesi, Indonesia. Environmental Biology of Fishes 87: 333-347.";"Richiardi et all 2010"
"258";"WOL";"FW_001";"Angelini, R., Agostinho A. (2005) Food web model of the Upper Paran ́a River Floodplain: description and aggregation effects. Ecological Modelling 181: 109–121";"Angelini & Agostinho 2005 "
"259";"WOL";"FW_002";"Angelini, R., Aloisio, GR., Carvalho, AR. (2011) Mixed food web control and stability in a Cerrado river (Brazil). Pan-American Journal of Aquatic Sciences 5(3):421-431";"Angelini et all 1011"
"260";"WOL";"FW_003";"Angelini, R., Velho, VF. (2011) Ecosystem structure and trophic analysis of Angolan fishery landings. Scientia Marina 75(2)";"Angelini & Velho 2011"
"261";"WOL";"FW_004";"Angelini, R,. Agostinho A,. Carlos LG. (2006) Modeling energy flow in a large Neotropical Reservoir: a tool do evaluate fishing and stability. Neotrop. Ichthyol., 4(2):253-260, 2006";"Angelini et all 2006"
"262";"WOL";"FW_005";"Torres MA., Coll M., Heymans JJ., Christensen V,. Sobrino I. (2013) Food-web structure of and fishing impacts on the Gulf of Cadiz ecosystem (South-western Spain). Ecological Modelling 265 (2013) 26–44";"Torres et all 2013"
"263";"WOL";"FW_006";"Cruz-Escalona, V.H., Arrequin-Sanchez, F., Zetina-Rejon, M. (2007)  Analysis of the ecosystem structure of Laguna Alvarado, western Gulf of Mexico, by means of a mass balance model. Estuarine, Coastal and Shelf Science 72 (155-167)";"Escalona et all 2007"
"264";"WOL";"FW_007";"Christian, RR., Luczkovich JJ. (1999) Organizing and understanding a winter’s seagrass foodweb network through effective trophic levels";"Christian & Luczkovich 1999"
"265";"WOL";"FW_009";"Angelini, R., Morais, R., Catella AC., Resende KE., Libralato, S. (2013) Aquatic food webs of the oxbow lakes in the Pantanal: A new site for fisheries guaranteed by alternated control? Ecological Modelling 253 (82– 96)";"Angelini et all 2013"
"266";"WOL";"FW_010";"Angelini, R., Morais, R., Catella AC., Resende KE., Libralato, S. (2013) Aquatic food webs of the oxbow lakes in the Pantanal: A new site for fisheries guaranteed by alternated control? Ecological Modelling 253 (82– 96)";"Angelini et all 2013"
"267";"WOL";"FW_011";"Thompson, R., Townsend, C. (2003) IMPACTS ON STREAM FOOD WEBS OF NATIVE AND EXOTIC FOREST: AN INTERCONTINENTAL COMPARISON. Ecology, 84(1), pp. 145–161";"Thompson and Townsend 2003"
"268";"WOL";"FW_013";"Thompson, R., Townsend, C. (2003) IMPACTS ON STREAM FOOD WEBS OF NATIVE AND EXOTIC FOREST: AN INTERCONTINENTAL COMPARISON. Ecology, 84(1), pp. 145–161";"Thompson and Townsend 2003"
"269";"WOL";"FW_013_01";"Thompson, R., Townsend, C. (2003) IMPACTS ON STREAM FOOD WEBS OF NATIVE AND EXOTIC FOREST: AN INTERCONTINENTAL COMPARISON. Ecology, 84(1), pp. 145–161";"Thompson and Townsend 2003"
"270";"WOL";"FW_013_02";"Thompson, R., Townsend, C. (2003) IMPACTS ON STREAM FOOD WEBS OF NATIVE AND EXOTIC FOREST: AN INTERCONTINENTAL COMPARISON. Ecology, 84(1), pp. 145–161";"Thompson and Townsend 2003"
"271";"WOL";"FW_013_03";"Thompson, R., Townsend, C. (2003) IMPACTS ON STREAM FOOD WEBS OF NATIVE AND EXOTIC FOREST: AN INTERCONTINENTAL COMPARISON. Ecology, 84(1), pp. 145–161";"Thompson and Townsend 2003"
"272";"WOL";"FW_013_04";"Thompson, R., Townsend, C. (2003) IMPACTS ON STREAM FOOD WEBS OF NATIVE AND EXOTIC FOREST: AN INTERCONTINENTAL COMPARISON. Ecology, 84(1), pp. 145–161";"Thompson and Townsend 2003"
"273";"WOL";"FW_013_05";"Thompson, R., Townsend, C. (2003) IMPACTS ON STREAM FOOD WEBS OF NATIVE AND EXOTIC FOREST: AN INTERCONTINENTAL COMPARISON. Ecology, 84(1), pp. 145–161";"Thompson and Townsend 2003"
"274";"WOL";"FW_014";"Townsend, R. Colin., Thompson, M. Ross., McInstosh, R. Angus., Kilroy, Cathy., Edwards, Eric., Scarsbrook, R. Mike. (1998) Disturbance, resource supply, and food-web architecture in streams. Ecology Letters 1: 200-109 ";"Townsend et all 1998"
"275";"WOL";"FW_014_01";"Townsend, R. Colin., Thompson, M. Ross., McInstosh, R. Angus., Kilroy, Cathy., Edwards, Eric., Scarsbrook, R. Mike. (1998) Disturbance, resource supply, and food-web architecture in streams. Ecology Letters 1: 200-109 ";"Townsend et all 1998"
"276";"WOL";"FW_014_02";"Townsend, R. Colin., Thompson, M. Ross., McInstosh, R. Angus., Kilroy, Cathy., Edwards, Eric., Scarsbrook, R. Mike. (1998) Disturbance, resource supply, and food-web architecture in streams. Ecology Letters 1: 200-109 ";"Townsend et all 1998"
"277";"WOL";"FW_014_03";"Townsend, R. Colin., Thompson, M. Ross., McInstosh, R. Angus., Kilroy, Cathy., Edwards, Eric., Scarsbrook, R. Mike. (1998) Disturbance, resource supply, and food-web architecture in streams. Ecology Letters 1: 200-109 ";"Townsend et all 1998"
"278";"WOL";"FW_014_04";"Townsend, R. Colin., Thompson, M. Ross., McInstosh, R. Angus., Kilroy, Cathy., Edwards, Eric., Scarsbrook, R. Mike. (1998) Disturbance, resource supply, and food-web architecture in streams. Ecology Letters 1: 200-109 ";"Townsend et all 1998"
"279";"WOL";"FW_015";"Thompson, R., Townsend, C. (2000) Is resolution the solution?: the effect of taxonomic resolution on the calculated properties of three stream food webs. Freshwater Biology  44, 413-422";"Thompson and Townsend 2000"
"280";"WOL";"FW_015_01";"Thompson, R., Townsend, C. (2000) Is resolution the solution?: the effect of taxonomic resolution on the calculated properties of three stream food webs. Freshwater Biology  44, 413-422";"Thompson and Townsend 2000"
"281";"WOL";"FW_015_02";"Thompson, R., Townsend, C. (2000) Is resolution the solution?: the effect of taxonomic resolution on the calculated properties of three stream food webs. Freshwater Biology  44, 413-422";"Thompson and Townsend 2000"
"282";"WOL";"FW_015_03";"Thompson, R., Townsend, C. (2000) Is resolution the solution?: the effect of taxonomic resolution on the calculated properties of three stream food webs. Freshwater Biology  44, 413-422";"Thompson and Townsend 2000"
"283";"WOL";"FW_015_04";"Thompson, R., Townsend, C. (2000) Is resolution the solution?: the effect of taxonomic resolution on the calculated properties of three stream food webs. Freshwater Biology  44, 413-422";"Thompson and Townsend 2000"
"284";"WOL";"M_PL_072";"Sabatino M., Maceira N., Aizen A. M. (2010) Direct effects of habitat area on interaction diversity in pollination webs. Ecological Applications, 20(6), pp. 1491–1497";"Sabatino et al. 2010"
"285";"WOL";"M_PL_072_01";"Sabatino M., Maceira N., Aizen A. M. (2010) Direct effects of habitat area on interaction diversity in pollination webs. Ecological Applications, 20(6), pp. 1491–1497";"Sabatino et al. 2010"
"286";"WOL";"M_PL_072_02";"Sabatino M., Maceira N., Aizen A. M. (2010) Direct effects of habitat area on interaction diversity in pollination webs. Ecological Applications, 20(6), pp. 1491–1497";"Sabatino et al. 2010"
"287";"WOL";"M_PL_072_03";"Sabatino M., Maceira N., Aizen A. M. (2010) Direct effects of habitat area on interaction diversity in pollination webs. Ecological Applications, 20(6), pp. 1491–1497";"Sabatino et al. 2010"
"288";"WOL";"M_PL_072_04";"Sabatino M., Maceira N., Aizen A. M. (2010) Direct effects of habitat area on interaction diversity in pollination webs. Ecological Applications, 20(6), pp. 1491–1497";"Sabatino et al. 2010"
"289";"WOL";"M_PL_072_05";"Sabatino M., Maceira N., Aizen A. M. (2010) Direct effects of habitat area on interaction diversity in pollination webs. Ecological Applications, 20(6), pp. 1491–1497";"Sabatino et al. 2010"
"290";"WOL";"M_PL_072_06";"Sabatino M., Maceira N., Aizen A. M. (2010) Direct effects of habitat area on interaction diversity in pollination webs. Ecological Applications, 20(6), pp. 1491–1497";"Sabatino et al. 2010"
"291";"WOL";"M_PL_072_07";"Sabatino M., Maceira N., Aizen A. M. (2010) Direct effects of habitat area on interaction diversity in pollination webs. Ecological Applications, 20(6), pp. 1491–1497";"Sabatino et al. 2010"
"292";"WOL";"M_PL_072_08";"Sabatino M., Maceira N., Aizen A. M. (2010) Direct effects of habitat area on interaction diversity in pollination webs. Ecological Applications, 20(6), pp. 1491–1497";"Sabatino et al. 2010"
"293";"WOL";"FW_016";"Baeta, A. , Niquil, A., Marques, J. C., Patrício, J. (2011) Modelling the effects of eutrophication, mitigation measures and an extreme flood event on estuarine benthic food webs. Ecological Modelling 222, 1209–1221";"Baeta et all 2011"
"294";"WOL";"FW_016_01";"Baeta, A. , Niquil, A., Marques, J. C., Patrício, J. (2011) Modelling the effects of eutrophication, mitigation measures and an extreme flood event on estuarine benthic food webs. Ecological Modelling 222, 1209–1221";"Baeta et all 2011"
"295";"WOL";"M_PL_072_09";"Sabatino M., Maceira N., Aizen A. M. (2010) Direct effects of habitat area on interaction diversity in pollination webs. Ecological Applications, 20(6), pp. 1491–1497";"Sabatino et al. 2010"
"296";"WOL";"M_PA_005";"Emer, C., Venticinque, E. M., and Fonseca, C. R. (2013). Effects of dam‐induced landscape fragmentation on Amazonian ant-plant mutualistic networks. Conservation Biology 27: 763-773";"Emer et al. 2013"
"297";"WOL";"M_PL_073";"Oppenheimer, R. L., and Lill, J. T. (2021). A Plant-Bee Visitation Network for Plummers Island, MD. Proceedings of the Entomological Society of Washington, 123(2): 365-381.";"Oppenheimer and Lill 2021"
"298";"WOL";"FW_017_01";"Pozas-Schacre, C., et al. (2021). Congruent trophic pathways underpin global coral reef food webs; Randall, J. E. (1967). Food habits of reef fishes of the West Indies. Stud. Trop. Oceanogr. 5: 665-847.";"J. E. Randall 1967"
"299";"WOL";"FW_017_02";"Pozas-Schacre, C., et al. (2021). Congruent trophic pathways underpin global coral reef food webs; Hiatt, R. W., and Strasbourg, D. W. (1960). Ecological relationships of the fish fauna on coral reefs of the Marshall Islands. Ecol. Monogr. 30: 65.";"R. W. Hiatt & D. W. Strasbourg 1960"
"300";"WOL";"FW_017_05";"Pozas-Schacre, C., et al. (2021). Congruent trophic pathways underpin global coral reef food webs; Kulbicki, M., et al. (2005). Diet composition of carnivorous fishes from coral reef lagoons of New Caledonia. Aquat. Living Resour. 18: 231.";"M. Kulbicki et al. 2005"
"301";"WOL";"FW_017_04";"Pozas-Schacre, C., et al. (2021). Congruent trophic pathways underpin global coral reef food webs; Hobson, S. (1974). Feeding relationship of teleostean fishes on coral reefs in Kona, Hawaii. Fish Bull. 72:915.";"S. Hobson 1974"
"302";"WOL";"FW_017_03";"Pozas-Schacre, C., et al. (2021). Congruent trophic pathways underpin global coral reef food webs; Harmelin-Vivien, M. L. (1979). Ichtyofaune des Récifs Coralliens de Tuléar (Madagascar): Ecologie et Relations Trophiques (Université Aix-Marseille II).";"M. L. Harmelin-Vivien 1979"
"303";"WOL";"FW_017_06";"Pozas-Schacre, C., et al. (2021). Congruent trophic pathways underpin global coral reef food webs; Sano, M., et al. (1984). Food Habits of Teleostean Reef Fishes in Okinawa Island, Southern Japan (University of Tokyo Press).";"M. Sano et al. 1984"
"304";"WOL";"M_PL_072_10";"Sabatino M., Maceira N., Aizen A. M. (2010) Direct effects of habitat area on interaction diversity in pollination webs. Ecological Applications, 20(6), pp. 1491–1497.";"Sabatino et al. 2010"
"305";"WOL";"M_PL_072_11";"Sabatino M., Maceira N., Aizen A. M. (2010) Direct effects of habitat area on interaction diversity in pollination webs. Ecological Applications, 20(6), pp. 1491–1497.";"Sabatino et al. 2010"
"306";"WOL";"M_PL_072_12";"Sabatino M., Maceira N., Aizen A. M. (2010) Direct effects of habitat area on interaction diversity in pollination webs. Ecological Applications, 20(6), pp. 1491–1497.";"Sabatino et al. 2010"
"307";"WOL";"M_PL_074_01";"Walther, B. A. and Brieschke, H. (2001). Hummingbird-flower relationships in a mid-elevation rainforest near Mindo, northwestern Ecuador. Internal. J. Ornithol., 4, 115–135.";"Walther and Brieschke 2001"
"308";"WOL";"M_PL_074_02";"Graham, C. H. and Weinstein, B. G. (2018). Towards a predictive model of species interaction beta diversity. Ecol. Lett., 21, 1299–1310.";"Graham and Weinstein 2018"
"309";"WOL";"M_PL_074_03";"Dalsgaard, B. et al. (2021). The influence of biogeographical and evolutionary histories on morphological trait-matching and resource specialization in mutualistic hummingbird–plant networks. Functional Ecology, 35, pp. 1120–1133.";"Dalsgaard et al. 2021"
"310";"WOL";"M_PL_074_04";"Snow, B. K. and Snow, D. W. (1972). Feeding Niches of Hummingbirds in a Trinidad Valley. J. Anim. Ecol., 41, pp. 471–485.";"Snow and Snow 1972"
"311";"WOL";"M_PL_074_06";"P. A. Cotton (1998). Coevolution in an Amazonian hummingbird-plant community. IBIS, 140, 639-646.";"P. A. Cotton 1998"
"312";"WOL";"M_PL_074_07";"S. Buzato et al. (2000). Hummingbird-Pollinated Floras at Three Atlantic Forest Sites. Biotropica, 32, 824-841.";"Buzato et al. 2000"
"313";"WOL";"M_PL_074_05";"Graham, C. H. and Weinstein, B. G. (2018). Towards a predictive model of species interaction beta diversity. Ecol. Lett., 21, 1299–1310.";"Graham and Weinstein 2018"
"314";"WOL";"M_PL_074_08";"Dalsgaard, B. et al. (2021). The influence of biogeographical and evolutionary histories on morphological trait-matching and resource specialization in mutualistic hummingbird–plant networks. Functional Ecology, 35, pp. 1120–1133.";"B. Dalsgaard et al. 2021"
"315";"WOL";"M_PL_074_09";"Dalsgaard, B. et al. (2021). The influence of biogeographical and evolutionary histories on morphological trait-matching and resource specialization in mutualistic hummingbird–plant networks. Functional Ecology, 35, pp. 1120–1133.";"B. Dalsgaard et al. 2021"
"316";"WOL";"M_PL_074_10";"Dalsgaard, B. et al. (2021). The influence of biogeographical and evolutionary histories on morphological trait-matching and resource specialization in mutualistic hummingbird–plant networks. Functional Ecology, 35, pp. 1120–1133.";"B. Dalsgaard et al. 2021"
"317";"WOL";"M_PL_074_11";"Dalsgaard, B. et al. (2021). The influence of biogeographical and evolutionary histories on morphological trait-matching and resource specialization in mutualistic hummingbird–plant networks. Functional Ecology, 35, pp. 1120–1133.";"B. Dalsgaard et al. 2021"
"318";"WOL";"M_PL_074_12";"Gonzalez, O. & Loiselle, B. A. (2016). Species interactions in an Andean bird–flowering plant network: phenology is more important than abundance or morphology.  PeerJ, 4, e2789.";"Gonzalez & Loiselle 2016"
"319";"WOL";"M_PL_074_13";"Maruyama, P. K. et al. (2015). Nectar robbery by a hermit hummingbird: association to floral phenotype and its influence on flowers and network structure. Oecologia, 178, pp. 783-793.";"P. K. Maruyama et al. 2015"
"320";"WOL";"M_PL_074_14";"Partida-Lara, R. et al. (2018). Pollination syndromes and interaction networks in hummingbird assemblages in El Triunfo Biosphere Reserve, Chiapas, Mexico. J. Trop. Ecol., 34, pp. 293-307";"Partida-Lara et al. 2018"
"321";"WOL";"M_PL_074_15";"Partida-Lara, R. et al. (2018). Pollination syndromes and interaction networks in hummingbird assemblages in El Triunfo Biosphere Reserve, Chiapas, Mexico. J. Trop. Ecol., 34, pp. 293-307";"Partida-Lara et al. 2018"
"322";"WOL";"M_PL_074_16";"Dalsgaard, B. et al. (2021). The influence of biogeographical and evolutionary histories on morphological trait-matching and resource specialization in mutualistic hummingbird–plant networks. Functional Ecology, 35, pp. 1120–1133.";"B. Dalsgaard et al. 2021"
"323";"WOL";"M_PL_074_17";"Rodrigues, LC. and Rodrigues, M. (2014). Flowers visited by hummingbirds in the open habitats of the southeastern brazilian mountaintops: species composition and seasonality.  Braz. J. Biol., 74, pp. 659-676.";"Rodrigues and Rodrigues 2014"
"324";"WOL";"M_PL_074_18";"Maruyama, P. K. et al. (2015). Nectar robbery by a hermit hummingbird: association to floral phenotype and its influence on flowers and network structure. Oecologia, 178, pp. 783-793.";"P. K. Maruyama et al. (2015)"
