"";"gateway_node_10";"gateway_node_2750";"gateway_node_2737";"gateway_node_2761";"gateway_node_2755";"gateway_node_3945";"gateway_node_2726";"gateway_node_2013";"gateway_node_2758";"gateway_node_2762";"gateway_node_2727";"gateway_node_4698";"gateway_node_5015";"gateway_node_4565";"gateway_node_645";"gateway_node_4563";"gateway_node_3457";"gateway_node_1587";"gateway_node_4480";"gateway_node_1484";"gateway_node_423";"gateway_node_418";"gateway_node_3815";"gateway_node_2765";"gateway_node_2009";"gateway_node_216";"gateway_node_879";"gateway_node_2459";"gateway_node_2953";"gateway_node_3727";"gateway_node_2816";"gateway_node_4083";"gateway_node_362";"gateway_node_2806";"gateway_node_3397";"gateway_node_2675";"gateway_node_2914";"gateway_node_483";"gateway_node_3582";"gateway_node_1110";"gateway_node_2217";"gateway_node_4338";"gateway_node_4374";"gateway_node_1476";"gateway_node_4343";"gateway_node_4637";"gateway_node_2216";"gateway_node_3967";"gateway_node_489";"gateway_node_2700";"gateway_node_4127";"gateway_node_4131";"gateway_node_187";"gateway_node_530";"gateway_node_1861";"gateway_node_1028";"gateway_node_232";"gateway_node_2483";"gateway_node_2376";"gateway_node_4976";"gateway_node_4979";"gateway_node_1631";"gateway_node_2579";"gateway_node_2850";"gateway_node_2857";"gateway_node_2886";"gateway_node_4939";"gateway_node_5098";"gateway_node_5099";"gateway_node_5101";"gateway_node_5102";"gateway_node_5136";"gateway_node_5139";"gateway_node_1486";"gateway_node_3553";"gateway_node_3362";"gateway_node_3511";"gateway_node_3514";"gateway_node_3517";"gateway_node_4712";"gateway_node_4713";"gateway_node_2849";"gateway_node_3766";"gateway_node_4940";"gateway_node_4943";"gateway_node_4345";"gateway_node_2701";"gateway_node_496";"gateway_node_3864";"gateway_node_3867";"gateway_node_3937";"gateway_node_4388";"gateway_node_528";"gateway_node_4245";"gateway_node_1870";"gateway_node_2596";"gateway_node_51";"gateway_node_2598";"gateway_node_125";"gateway_node_126";"gateway_node_4962";"gateway_node_3104";"gateway_node_2048";"gateway_node_888";"gateway_node_933";"gateway_node_936";"gateway_node_3664";"gateway_node_1947";"gateway_node_4423";"gateway_node_4648";"gateway_node_2553";"gateway_node_1261";"gateway_node_3584";"gateway_node_4329";"gateway_node_3166";"gateway_node_4347";"gateway_node_485";"gateway_node_486";"gateway_node_1565";"gateway_node_181";"gateway_node_273";"gateway_node_1339";"gateway_node_2567";"gateway_node_3928";"gateway_node_4346";"gateway_node_4348"
"gateway_node_528";0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
"gateway_node_4245";0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;1;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0
"gateway_node_1870";1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;1;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0
"gateway_node_2596";0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
"gateway_node_51";1;0;0;1;1;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"gateway_node_2598";1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1;1;1;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;1;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1
"gateway_node_125";0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;1;0;0;1;0;1;0
"gateway_node_126";1;1;0;0;1;0;0;0;0;0;0;0;1;1;0;1;1;0;0;1;0;0;0;0;1;0;1;1;1;1;0;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;1;1
"gateway_node_4962";0;1;0;0;0;0;0;1;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;1;0;0;0;1;0;0;1;1;1;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"gateway_node_3104";0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;1;0;0;1;0;1;1;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;1;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0
"gateway_node_2048";0;0;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;1;0;1;0;1;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0
"gateway_node_888";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;1;1;0;0;1;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
"gateway_node_933";1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;1;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
"gateway_node_936";0;0;0;0;0;0;1;1;1;0;0;1;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0
"gateway_node_3664";0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0
"gateway_node_1947";1;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1
"gateway_node_4423";1;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;1;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;1;1;1;0;0;1;0;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0
"gateway_node_4648";0;1;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;1;1;0;0;0;1;0;0
"gateway_node_2553";0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;1;0;0;0;1;1;0;1;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;1;1;0;0;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0
"gateway_node_1261";0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0
"gateway_node_3584";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0
"gateway_node_4329";1;1;0;1;0;1;0;1;1;0;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0
"gateway_node_3166";1;0;0;1;0;0;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0
"gateway_node_4347";0;0;0;1;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;1;1;0;0;0;1;0;0;0;0;0
"gateway_node_485";0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
"gateway_node_486";0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0
"gateway_node_1565";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1;1;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;0;0;1;1;1;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;1
"gateway_node_181";0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0
"gateway_node_273";0;0;0;0;1;1;1;0;0;0;0;1;0;0;1;1;1;0;0;0;1;0;1;0;0;1;0;1;0;0;1;1;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;1;0;1;1;1;0;0;0
"gateway_node_1339";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1
"gateway_node_2567";0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;1;1;0;0
"gateway_node_3928";0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0
"gateway_node_4346";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;1;0;0;1;1;0;0;0;0;0;0;1;0
"gateway_node_4348";0;0;0;1;1;0;0;1;1;0;0;0;1;0;1;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;1;1;0;0;0;1
