"";"gateway_node_2752";"gateway_node_2750";"gateway_node_2737";"gateway_node_2757";"gateway_node_2759";"gateway_node_2761";"gateway_node_2755";"gateway_node_2015";"gateway_node_2726";"gateway_node_4699";"gateway_node_2727";"gateway_node_2753";"gateway_node_2730";"gateway_node_4210";"gateway_node_216";"gateway_node_781";"gateway_node_2225";"gateway_node_145";"gateway_node_2914";"gateway_node_2020";"gateway_node_2144";"gateway_node_3580";"gateway_node_3596";"gateway_node_1110";"gateway_node_1466";"gateway_node_2700";"gateway_node_3045";"gateway_node_3276";"gateway_node_3277";"gateway_node_3815";"gateway_node_4338";"gateway_node_4345";"gateway_node_4374";"gateway_node_4793";"gateway_node_5170";"gateway_node_747";"gateway_node_3108";"gateway_node_3773";"gateway_node_488";"gateway_node_5188";"gateway_node_4637";"gateway_node_1753";"gateway_node_4885";"gateway_node_4068";"gateway_node_1673";"gateway_node_645";"gateway_node_786";"gateway_node_1731";"gateway_node_3457";"gateway_node_1587";"gateway_node_785";"gateway_node_4479";"gateway_node_1484";"gateway_node_2458";"gateway_node_2459";"gateway_node_2953";"gateway_node_3727";"gateway_node_5192";"gateway_node_932";"gateway_node_4083";"gateway_node_2820";"gateway_node_484";"gateway_node_2701";"gateway_node_314";"gateway_node_4127";"gateway_node_3192";"gateway_node_3555";"gateway_node_4131";"gateway_node_186";"gateway_node_187";"gateway_node_2485";"gateway_node_530";"gateway_node_1861";"gateway_node_1028";"gateway_node_232";"gateway_node_2483";"gateway_node_4976";"gateway_node_4979";"gateway_node_3010";"gateway_node_3041";"gateway_node_2865";"gateway_node_1991";"gateway_node_3767";"gateway_node_4939";"gateway_node_4942";"gateway_node_5098";"gateway_node_5099";"gateway_node_5106";"gateway_node_5132";"gateway_node_5136";"gateway_node_5139";"gateway_node_5140";"gateway_node_1486";"gateway_node_2392";"gateway_node_3553";"gateway_node_3362";"gateway_node_3511";"gateway_node_3514";"gateway_node_3517";"gateway_node_4713";"gateway_node_2848";"gateway_node_2858";"gateway_node_2853";"gateway_node_5220";"gateway_node_5221";"gateway_node_3009";"gateway_node_3255";"gateway_node_4940";"gateway_node_4943";"gateway_node_3860";"gateway_node_3864";"gateway_node_3871";"gateway_node_3937";"gateway_node_4247";"gateway_node_4800";"gateway_node_4388";"gateway_node_528";"gateway_node_4245";"gateway_node_1870";"gateway_node_1872";"gateway_node_2595";"gateway_node_2596";"gateway_node_4920";"gateway_node_51";"gateway_node_4921";"gateway_node_52";"gateway_node_3675";"gateway_node_2597";"gateway_node_125";"gateway_node_126";"gateway_node_3310";"gateway_node_177";"gateway_node_936";"gateway_node_1947";"gateway_node_4423";"gateway_node_1550";"gateway_node_1949";"gateway_node_4599";"gateway_node_692";"gateway_node_1118";"gateway_node_1564";"gateway_node_3166";"gateway_node_4347";"gateway_node_485";"gateway_node_486";"gateway_node_1319";"gateway_node_1565";"gateway_node_181";"gateway_node_1339";"gateway_node_2567";"gateway_node_3928";"gateway_node_4346";"gateway_node_4348"
"gateway_node_1028";0;0;1;0;0;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;0;1;0;0;0;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0
"gateway_node_232";0;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;1;0;0;1;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;1;0;1;0;0;1;0;0;1;1;0;1;0;0;0;0;1;1;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;1;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;1;1;1;1;1;0;0;0;1;0;0;0;0;0;1;0;0;1
"gateway_node_2483";0;0;0;0;1;0;1;0;0;1;1;0;0;1;0;0;0;1;0;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1;0;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;1;0;1;0;0;0;0;0;1
"gateway_node_4976";1;1;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
"gateway_node_4979";0;0;0;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;1;0;0;0;1;1;0;1;1;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;1;1;1;1;0;0;0;0
"gateway_node_3010";0;0;1;0;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0;1;0;0;1;1;1;0;1;0;0;1;1;0;0;0;0;0;1;0;0;1;0;1;1;0;1;0;1
"gateway_node_3041";0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;1;0;1;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;1;0
"gateway_node_2865";0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;1;1;0;1;0;0;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0
"gateway_node_1991";1;1;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;1;1;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;1;1;0;0;1;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1;1;1;1;0;1
"gateway_node_3767";1;1;1;1;0;1;1;0;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1;1;0;1;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1;1;1;0;1;0;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0
"gateway_node_4939";0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1
"gateway_node_4942";0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;1;1;0;0
"gateway_node_5098";0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;1;1;1;0;0;0;1;0;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;1;1;1;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;0;1;0;0;0
"gateway_node_5099";0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1;1;0;1;0;0;1;0;1;1;1;1;0;1;0;0;1;0;1;0;0;1;1;0;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;0;1;0;0;0;0;0
"gateway_node_5106";0;1;1;1;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;1
"gateway_node_5132";0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;1;0;0;1;1;0;1;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;1;0;1;1;0;0;1;0;0;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0;0;0;1;0;1;1;0;1;0
"gateway_node_5136";1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;1;1;1;1;1;1;1;1;0;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;1;0;0
"gateway_node_5139";0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1;1;0;1;1;1;0;1;0;0;0;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"gateway_node_5140";0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0
"gateway_node_1486";0;0;0;0;0;0;1;0;1;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;0;1;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;1;1;1;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;1;0;0;1;1;0;0
"gateway_node_2392";0;0;0;1;1;1;0;1;1;1;1;0;0;0;1;1;1;0;1;1;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;1;0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;1;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"gateway_node_3553";0;1;0;0;0;0;1;0;0;0;1;0;0;0;1;1;1;0;0;1;1;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;1;1;1;1;0;1;0;1
"gateway_node_3362";1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;1;1;1;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;1;1;1;0;0;0;0;1;1;0;1;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"gateway_node_3511";1;0;0;0;0;1;1;0;1;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;1;1;1;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;1;0;1;1;0;1;0;0;0;0;1;0;1;0;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;1;1;0;0;0;0;1;1;0;1;0;0;0
"gateway_node_3514";1;0;1;0;1;1;0;0;0;0;1;1;1;1;1;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;1;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0
"gateway_node_3517";0;0;0;1;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;1;1;1;0;1;0;0;1;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0
"gateway_node_4713";0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;0;1;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;1;0;0;0;1;0;1;1;0;1;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0
"gateway_node_2848";0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;1;1;0;1;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;1;0;1;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0
"gateway_node_2858";0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;1;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;1;1;0;0;1;0;0;0;0;1;0;1;0
"gateway_node_2853";0;0;1;0;1;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;1;0;1;0;1;1;0;0;1;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;1;0;1;1;0;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0;0;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0
"gateway_node_5220";0;1;0;1;1;0;1;0;0;1;0;0;1;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;0;1;1;0;0;0;0;1;0;0;1;1;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1
"gateway_node_5221";0;0;0;0;0;0;1;0;1;0;0;1;1;1;1;0;0;0;1;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;1;0;1;0;0;0;0;0;1;0;1;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;1;0;1;0;0;0;0;1;0;1;0;0;1;0;1;0;0;0;1;1
"gateway_node_3009";0;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;1
"gateway_node_3255";0;0;1;0;1;0;1;1;0;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1
"gateway_node_4940";0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;1;1;0;1;1;0;0;0;0;0;1;1;0;1;1;0;0;0;0;1;0;1;1;1;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
"gateway_node_4943";0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;1;1;0;0;0;1;1;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0
"gateway_node_3860";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;1;1;0
"gateway_node_3864";1;0;0;1;0;1;0;1;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;1;0;0;0;0;0;1;1;0;0;0;1;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;1;0;0;1;0;1;0;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0
"gateway_node_3871";1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;1;1;1;0;0;0;1;1;0;1;0;0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1;0;0;0;1;0;0;1;1;1;1;0;1;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0
