"network_id";"original_id";"study_common";"network_db";"network_year";"network_lat";"network_lon";"network_interaction";"network_main_animal_taxa";"network_main_animal_taxa_2";"network_richness";"network_topology_type";"habitat_type";"tavg";"tmax";"tmin";"prec";"bio_01";"bio_02";"bio_03";"bio_04";"bio_05";"bio_06";"bio_07";"bio_08";"bio_09";"bio_10";"bio_11";"bio_12";"bio_13";"bio_14";"bio_15";"bio_16";"bio_17";"bio_18";"bio_19";"human_footprint_1993";"human_footprint_2009";"network_sampling_intensity"
"WOL_087";"M_PL_048";"Dupont & Olesen 2009";"WOL";2009;56,1;9,1;"pollination";NA;NA;266;"bipartite";"Anthropic habitats";7,89791666467983;11,2729166738498;5,00684526592709;56,1951785736304;7,89895844459533;7,31041669845585;32,0632576942444;589,942077636719;20,6500005722046;-2,14999997615821;22,8000011444093;8,66249990463255;3,22500002384185;15,2083334922791;0,954166665673243;818,75;92;44,5000000000006;23,9557762145995;268,499999999999;148,250000000001;200,750000000001;197,75;15,3481658003183;15,7934585565206;0,307853879786231
"WOL_091";"M_PL_058";"bartomeus2008";"WOL";2008;42,2973;3,235217;"pollination";NA;NA;113;"bipartite";"Anthropic habitats";14,2233332653842;17,9867948717034;10,9971519782868;41,4871520076907;14,2231249809267;8,15458321571359;34,7224281311038;555,328756713868;27,2199998855593;3,73499997854244;23,4849999427796;15,0633331775667;21,4025002479555;21,4133334159852;8,09666674137129;579,099999999987;81,7999999999983;16,4999999999996;32,2249437332156;198,599999999996;95,7999999999983;109,299999999987;141,099999999996;11,5388221690596;18,410530090332;0,350814748342086
"WOL_263";"FW_006";"Escalona et all 2007";"WOL";2007;25,0000001;-90,0000001;"food web";NA;NA;30;"unipartite";"Marine Benthic";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,531710493955796
"WOL_065";"M_PL_040";"Ingversen2006";"WOL";2006;18,353889;-77,645278;"pollination";NA;NA;72;"bipartite";"Forest";24,9250000317892;28,7826923468174;21,618406584848;116,788406597564;24,9249997138977;8,3583333492279;72,9999351501464;104,560539245605;30,5500001907349;19,0999999046326;11,4500002861023;25,6999998092652;23,5708332061768;26,0791668891907;23,5708332061768;1676,50000000001;241,750000000001;84,0000000000009;33,0923242568968;579,75;266,249999999999;446,000000000005;266,249999999999;6,25088056490742;6,25088056490742;0,302356423076775
"WOL_066";"M_PL_041";"Ingversen2006";"WOL";2006;15,518889;-61,467222;"pollination";NA;NA;74;"bipartite";"Shrubland";26,7008331696193;29,9130638945409;23,92956412642;136,708230746038;26,6903757095338;6,9807496166229;71,8925970458985;104,813793334961;31,325999698639;21,6160006141664;9,70999908447261;27,1608334541321;25,6973332595826;27,8243328666688;25,3091666030884;1970,07999999999;242,649999999999;84;36,8073215484622;714;259,659999999999;561,92;306,799999999997;14,7329132112903;14,7329132112903;0,3298138782686
"WOL_088";"M_PL_049";"Bek 2006";"WOL";2006;56,066667;10,216667;"pollination";NA;NA;262;"bipartite";"Anthropic habitats";8,00091667650268;11,0731475272531;5,35693316382715;42,3660664911722;7,9947083234787;6,66891694545745;28,0100040245056;614,734672851562;20,0900003433228;-3,71900002956388;23,8090008163452;8,82383384704591;2,8299999666214;15,7116670608521;0,860166674852379;611,059999999999;64,0899999999999;32,0999999999999;22,059191570282;189,38;105,19;172,29;119,1;36,5546873710477;26,8047778117904;0,266215835124192
"WOL_261";"FW_004";"Angelini et all 2006";"WOL";2006;-25,409371;-54,587545;"food web";NA;NA;32;"unipartite";"Anthropic habitats";21,4821667750678;27,0323973764519;16,7191832092656;122,470916490719;21,4788751983644;12,0320831298828;55,8360391998291;353,473249206544;31,9679993438722;10,4189999771119;21,5489996528626;23,6664997291566;17,0601661109925;25,5851666641237;17,0601661109925;1771,83000000001;195,21;97,2299999999991;18,5766097831727;525,03;351,73;486,580000000004;351,73;17,4629924571286;25,5156876448955;0,401609664451249
"WOL_010";"M_PL_034";"Smith_2005";"WOL";2005;-42;-73,583333;"pollination";NA;NA;154;"bipartite";"Anthropic habitats";10,5449999411901;13,7823075850805;7,77052195356006;158,336521965322;10,5452085494995;7,0137497663498;50,6408130645752;246,403719329834;18,4499998092651;4,59999990463257;13,8499994277954;8,20750017166138;13,625;13,625;7,68333342075348;2342,95;318;105;41,4258071899414;923,7;347,45;347,45;889,7;5,44669233153204;5,52651966561413;0,306186217847897
"WOL_070";"M_PL_045";"Lundgren2005";"WOL";2005;71;-52;"pollination";NA;NA;43;"bipartite";"Islands";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,377536669280725
"WOL_071";"M_PL_050";"Stald 2003";"WOL";2003;28,268611;-16,605556;"pollination";NA;NA;49;"bipartite";"Rocky area";8,62600006759249;13,575923000254;4,36585168503672;31,8498516501908;8,61587488174522;10,7450832557679;43,5377520751959;508,936676025384;23,7149995422371;-0,964999971612486;24,6799989700317;3,31983337879272;15,4178336620338;15,4683330154426;3,31983337879272;451,179999999979;86,2299999999981;1,62999999999915;78,7008431243923;233,749999999995;7,85999999999727;24,5599999999966;233,749999999995;9,49458777588473;9,49458777588473;0,418939379960434
"WOL_074";"M_PL_053";"Yamazaki2003";"WOL";2003;33,4;131,5;"pollination";NA;NA;393;"bipartite";"Anthropic habitats";13,2604166766006;16,6123398488911;10,376625417039;137,399958796171;13,2541666030882;7,27500021457668;25,5935473442076;783,579208374024;27,4750003814695;-0,949999988079242;28,4250001907348;22,4583334922789;6,02499997615797;22,8958334922789;3,66250002384168;2020,75000000004;352,750000000009;55,5;59,1639862060553;898,500000000023;186,000000000001;804,500000000016;203,250000000001;16,6908657572824;11,6161903614886;0,142254621644552
"WOL_267";"FW_011";"Thompson_2003";"WOL";2003;45,709097;-68,8590201;"food web";NA;NA;105;"unipartite";"Wetland";4,99558341135581;10,2849679559851;0,455753753223475;69,8077536747043;4,99204165935517;11,4674167919159;27,0145458602906;1091,59512573242;25,5400001525879;-16,9089996528625;42,4490007781983;18,0603337478638;-8,00433320522307;18,0603337478638;-8,92416675567627;1031,38;98,0899999999999;58,3;14,1120411109924;292,09;203,6;292,09;218,9;2,03739706897507;2,03739706897507;0,289096866206955
"WOL_031";"M_PL_006";"Dicks et al 2002";"WOL";2002;52,762395;1,575532;"pollination";NA;NA;78;"bipartite";"Anthropic habitats";9,76024999419848;12,6423269226307;7,27996985107772;41,8741697845268;9,75445826530458;6,25608327388761;33,6110504150393;451,254916381835;20,1200004577636;1,50700000166903;18,6130004310606;7,88616657733921;6,01883323669437;15,5145000648499;4,55733311176304;598,429999999995;65;36;16,3820271873471;178,969999999999;125;152,259999999997;145,899999999998;22,3442741206053;19,7740858214676;0,375220924958242
"WOL_038";"M_PL_011";"Olesen2002";"WOL";2002;-20,348404;57,552152;"pollination";NA;NA;27;"bipartite";"Forest";20,4479166269302;23,2248396965174;18,0712683292536;127,532934976847;20,4499998092651;6,01249992847443;50,8453807830811;229,104789733887;26,4749999046326;14,6500000953674;11,8249998092651;23,2291665077209;19,2833333015442;23,2291665077209;17,6624999046326;1851,25;273,25;67;47,9457807540894;756;223,25;756;279,75;19,1578428535152;23,5983468480626;0,534522483824849
"WOL_056";"M_PL_007";"Dicks et al 2002";"WOL";2002;52,413173;1,097873;"pollination";NA;NA;52;"bipartite";"Anthropic habitats";9,68833344777426;13,2160256043459;6,63316845791245;42,722501834002;9,66999993324281;7,67999994754792;37,281552696228;478,965364074707;21,5;0,899999976158142;20,6000003814697;7,36000022888186;5,84333331584931;15,75;4,22666668891909;611,299999999998;63;38,8499999999995;14,4469980239872;178,699999999999;126,549999999999;155,35;149,549999999999;27,8068779935958;24,1237043612265;0,384147685720537
"WOL_073";"M_PL_051";"Vazquez_2002";"WOL";2002;-41,077069;-71,525206;"pollination";NA;NA;104;"bipartite";"Forest";8,45091674784836;13,5086858840939;4,10482876492521;81,8676287597967;8,4445832157137;10,9711663436891;49,3973353576663;428,100520629885;21,2000005912784;-1,01000000238401;22,2100006294252;3,86166658163087;13,8390003681185;13,8390003681185;3,29333329200759;1201,95000000008;228,860000000021;37,0100000000016;61,6165126037607;576,500000000043;144,220000000006;144,220000000006;513,980000000047;8,89095813211657;10,4445680838673;0,360775179521444
"WOL_307";"M_PL_074_01";"Walther_2001";"WOL";2001;-0,0238471;-78,7729935;"pollination";NA;NA;84;"bipartite";"Shrubland";18,0456666135788;21,9702051863304;14,6810622261907;164,69179560174;18,0452507591248;8,50399993896484;90,3820808410644;26,4759088325496;22,6800006866455;13,2710001754761;9,40900051116944;18,2926673698425;17,9771666526794;18,4275007247925;17,748832988739;2415,68;368,56;57,0700000000001;57,9158839797974;1074,56;255,59;973,820000000001;417,92;10,7469068606083;10,7469068606083;0,393263105878678
"WOL_069";"M_PL_044";"Kato 2000";"WOL";2000;28,377248;129,493741;"pollination";NA;NA;719;"bipartite";"Anthropic habitats";21,3846667337418;23,7555897804407;19,347589735618;174,90652308332;21,3818330383301;5,14266671180725;26,7425971984863;518,689771728516;31,0129994773865;11,78299990654;19,2300001716614;22,6513327407837;15,0346671485901;27,7284994888306;15,0346671485901;2559,11;394,970000000001;133,800000000001;34,6588236236572;947,480000000001;434,500000000001;625,750000000002;434,500000000001;31,3617096346298;19,7472113031408;0,129589935088763
"WOL_003";"M_PL_017";"Memmott 1999";"WOL";1999;51,574994;-2,589902;"pollination";NA;NA;104;"bipartite";"Shrubland";10,4065000200271;13,7118846097359;7,60202751170147;53,6146941427643;10,4232503128052;7,12816657066347;36,573408279419;455,564537658692;21,4899999618531;2;19,4899999618531;6,25616674900054;14,6499998092651;16,2728331756592;5,28950005054473;772,499999999999;81;43,7300000000004;19,4042616271971;238,03;154,73;167,73;216,37;35,7367516843993;34,8491544932305;0,389091769462284
"WOL_174";"M_SD_033";"Poulin et al 1999";"WOL";1999;9,166667;-79,116667;"frugivory";NA;NA;24;"bipartite";"Anthropic habitats";26,9121667782466;29,96955155825;24,2727655782979;156,154965594319;26,9012088775635;6,64625015258789;74,5188430023194;68,5002784729003;31,7190004730224;22,7999992370605;8,9190012359619;26,25;27,1593331718445;27,8745000076294;26,1848343276978;2261,17;364,119999999999;16,3200000000003;72,6762118530272;1009,84;69,8200000000013;308,869999999999;792,619999999997;16,2845406347871;19,9325232382411;0,608793372688444
"WOL_264";"FW_007";"Christian & Luczkovich 1999";"WOL";1999;30,1612024;-84,2064795;"food web";NA;NA;48;"unipartite";"Anthropic habitats";19,7742500750224;25,3837883807452;14,9742883908268;107,208155123106;19,7790411567688;12,1444163703919;43,6518986892701;616,970767822266;32,7509999847413;4,93000006675722;27,8210002517701;26,9319997024537;16,3851665115357;26,9319997024537;11,8735003089905;1547,99;208;80;31,4198147773744;557;271,91;557;343,889999999999;26,5863532689099;15,970552323708;0,367315443346227
"WOL_085";"M_PL_052";"Witt1998";"WOL";1998;66,966667;-50,55;"pollination";NA;NA;54;"bipartite";"Grassland";-5,43791658729314;-1,46022434498259;-8,83093864968517;13,0680613612031;-5,42833344936372;8,59916663169856;23,144026184082;1061,86581420898;14,0650001525877;-23,0900003433228;37,154999732971;6,16583340167993;-17,7466667175293;8,02833342552182;-17,7466667175293;211,750000000008;39;7,4000000000017;53,5330083847031;97,0000000000031;25,3000000000017;88,5500000000015;25,3000000000017;0;0,745593986802423;0,396566460085768
"WOL_076";"M_PL_055";"Kato & Miura 1996";"WOL";1996;35,65;136,083333;"pollination";NA;NA;259;"bipartite";"Anthropic habitats";14,8020833740626;18,2963140451749;11,8077427600379;153,293742678615;14,8025003433222;7,56999981403344;25,2698681831355;828,976202392587;30,8799996376032;0,92499998807818;29,9549997329715;5,00333342552109;12,3341670036311;25,184166526794;5,00333342552109;2254,49999999995;267,549999999985;126,45;24,5085961341838;712,749999999957;450,550000000003;556,4;665,950000000174;44,0613907790281;44,0432419016191;0,185836639041542
"WOL_023";"M_PL_026";"MacMullen 1993";"WOL";1993;-0,5;-90,5;"pollination";NA;NA;159;"bipartite";"Islands";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,189680879317964
"WOL_077";"M_PL_056";"Kato1993";"WOL";1993;35,583333;138,383333;"pollination";NA;NA;456;"bipartite";"Forest";7,56958334111302;11,9348141272429;3,82345694790553;125,703190294417;7,56695825576786;9,46324970245362;30,1279865455628;806,554951171875;23,4599996566773;-7,94999999999998;31,4099998283386;17,4763327407837;-2,14050003528592;17,4763327407837;-2,14050003528592;1862,22;285,709999999999;37,81;58,4243872833252;799,829999999998;138,7;799,829999999998;138,7;11,6324110802606;11,6324110802606;0,161935456205603
"WOL_018";"M_PL_015";"Petanidou 1991";"WOL";1991;38,014466;23,635043;"pollination";NA;NA;797;"bipartite";"Anthropic habitats";17,1382501157123;21,0773269325646;13,755898256913;32,1294316870134;17,1347502136229;8,54166660308843;32,1117206573488;688,957091064451;32,1190000534056;5,51899998188005;26,5999999809265;10,8391668224333;25,9504996109007;25,9504996109007;9,32749975204455;429,97000000001;72,110000000002;7;64,7649691772465;187,730000000005;24,7899999999997;24,7899999999997;178,330000000006;35,993341606223;35,993341606223;0,183350994141569
"WOL_002";"M_PL_021";"kato1990";"WOL";1990;35,333333;135,75;"pollination";NA;NA;768;"bipartite";"Forest";10,3575000010431;14,0778845930902;7,15288462374397;134,449217947859;10,3483334064483;8,07916688919067;25,8947649002075;862,790014648437;26,7900000572204;-4,41000003814701;31,1999999046326;20,6224997520446;1,45166658759103;20,9808332443237;-0,0141667321324654;1985,15;255,350000000001;101,2;34,4367408752442;695,050000000002;327;693,400000000002;327,149999999999;5,56947629526281;5,56947629526281;0,139157042885983
"WOL_075";"M_PL_054";"Kakutani1990";"WOL";1990;35,033333;135,783333;"pollination";NA;NA;431;"bipartite";"Anthropic habitats";15,1455834575488;19,1723523983276;11,6852098097252;112,296876377705;15,1404169178004;8,73500002860989;27,8449494743341;844,310899658198;31,7599994468681;0,390000006556238;31,3699998664851;24,960999908439;5,24316645622121;25,6100000190729;5,02866646766614;1638,44999999997;239,099999999994;58,0099999999974;44,6768057632438;620,939999999979;207,399999999997;582,839999999979;207,399999999997;45,7983944476159;45,7983944476159;0,146668538773806
"WOL_078";"M_PL_057";"Inoue1990";"WOL";1990;35,166667;135,866667;"pollination";NA;NA;997;"bipartite";"Anthropic habitats";12,8405833315849;16,6171217923897;9,60862173067338;120,459088456977;12,843541688919;8,17658331871033;26,5482066345215;842,712451171875;29,2040002441406;-1,59500003993518;30,7990007972717;22,3328338241579;5,30683334827417;23,3240004920959;2,82533335208886;1767,82000000001;236,860000000001;78,7900000000002;37,6783489227296;629,210000000002;266,200000000001;609,170000000003;267,77;35,9940457646115;30,5816083998168;0,138107682244168
"WOL_007";"M_PL_031";"Ramirez1989";"WOL";1989;5,583333;-61,716667;"pollination";NA;NA;97;"bipartite";"Forest";21,3338334782918;25,8218333884997;17,4987617990298;153,300961911055;21,3407082939148;9,71024984359742;83,5662628936768;51,121234779358;27,1790005111694;15,5590003299713;11,6200001811981;20,9198341751099;21,0696667480469;21,9315003013611;20,8666662025452;2234,86;329,850000000001;66,5299999999996;51,5324869537355;959,450000000002;218,849999999999;529,719999999998;271,649999999999;0,288871764406733;0,288871764406733;0,257539376818856
"WOL_019";"M_PL_016";"Herrera1988";"WOL";1988;37,016667;-6,55;"pollination";NA;NA;205;"bipartite";"Shrubland";17,8637500286102;22,7529807164119;13,6797666163235;37,0497664907565;17,8677079200745;10,5854166507722;41,9472146987916;520,557473754885;31,5350001335145;6,30000019073486;25,2349998474122;12,6341665744781;24,2958334922791;24,5533325195313;11,7591665267944;501,450000000001;88,5000000000014;2;69,9459026336675;244,000000000003;19;22;216,950000000003;30,5968567429937;29,0175350806059;0,297533189981428
"WOL_057";"M_PL_019";"Inouye1988";"WOL";1988;-36,45;148,266667;"pollination";NA;NA;125;"bipartite";"Grassland";4,24458329680658;8,69227561079794;0,431561357253364;133,774561350988;4,2441667199132;9,63750028610327;39,6517604827895;510,208026123061;17,1299997329716;-7,17500002384306;24,3049996376054;0,316666659712433;10,5025003433226;10,5025003433226;-1,95666670799298;1993,24999999997;223,199999999995;100,099999999998;25,5825463294982;656,499999999989;338,349999999993;338,349999999993;595,04999999999;6,03659022226246;6,03659022226246;0,278652218407694
"WOL_001";"M_PL_027";"Primack 1983";"WOL";1983;-42,95;171,566667;"pollination";NA;NA;78;"bipartite";"Forest";7,25874999066271;11,8349038292972;3,33704670882376;246,452046701785;7,25916657447896;9,91416697502138;45,5722402572636;422,741894531242;18,7800001144414;-2,97500004768305;21,7550007820128;6,0566667556675;10,7175001144416;12,2574999809272;1,90416666865438;3674,349999998;437,999999999922;185,799999999862;26,3567790985312;1142,99999999941;699,049999999417;759,749999999414;884,299999999852;8,32040353442834;8,86921868573377;0,333333333333333
"WOL_008";"M_PL_028";"Primack 1983";"WOL";1983;-43,02823;171,78466;"pollination";NA;NA;180;"bipartite";"Grassland";8,19933324932932;13,596640879648;3,57664099124197;114,844174341389;8,20141664028044;11,6899999523161;49,3248266983028;434,223113098148;20,7639993095388;-2,93600006818842;23,6999990272519;2,99666667699768;13,2538334751118;13,3855000305164;2,68166665553924;1697,29000000062;231,220000000162;74,6800000000158;27,4131582641807;551,56000000043;293,800000000082;331,140000000034;533,290000000142;12,3611921103116;12,3611921103116;0,256174839400388
"WOL_016";"M_PL_029";"Primack 1983";"WOL";1983;-43,099531;171,720224;"pollination";NA;NA;167;"bipartite";"Rocky area";4,73499996652937;9,57692300997658;0,610494489046783;233,458161164388;4,75000004768488;10,4608333587649;45,5813566207897;456,611917114249;17,6399996757516;-5,30999996662044;22,9499998092651;3,02916662693308;9,33916637897751;10,2474998950969;-0,939166636763737;3486,95000000027;488,249999999902;138,699999999914;38,4116698265161;1263,95000000022;519,199999999869;652,749999999673;845,350000000073;2,58261561408442;2,58261561408442;0,244623967563984
"WOL_169";"A_PH_005";"Joern 1979";"WOL";1979;30,206431;-103,245385;"herbivory";NA;NA;78;"bipartite";"Anthropic habitats";16,5762499252955;24,512403960717;9,78883239731137;30,3684990855549;16,5849996566772;17,1775001525879;50,0801761627197;663,089846801757;32,5;-1,79999995231628;34,2999992370606;23,8291660308838;9,38833312988281;24,3591669082641;8,19416704177856;404,65;80;7,5;71,8797382354737;200;28,5;171,85;35;21,4789778793615;17,7685552729601;0,365359623276831
"WOL_170";"A_PH_004";"Joern 1979";"WOL";1979;30,3025799;-103,4558401;"herbivory";NA;NA;74;"bipartite";"Grassland";15,8200000047684;23,1838462737891;9,50348895706729;32,4804890157082;15,8172917366028;15,9604169368744;49,4130537033082;628,86379699707;31,2000007629394;-1,10000002384186;32,2999992370605;22,5491662025452;9,12166671752932;23,3633335113526;7,91833329200749;438,699999999999;84;9;73,8510349273679;226,699999999999;33;197,549999999998;39;16,264954078779;16,264954078779;0,40104757927104
"WOL_033";"M_PL_035";"Percival1974";"WOL";1974;17,916667;-76,191667;"pollination";NA;NA;97;"bipartite";"Forest";26,4425832780202;29,257198972213;24,0281274967753;119,043193983134;26,4414591598511;6,10058322906494;66,28931098938;101,922888259888;31,3999996185303;22,1970007514954;9,2029988670349;26,832333984375;25,5995003890991;27,6166667938232;25,1506681251526;1705,92;285;54,9000000000002;47,0904246902465;687,76;213,630000000001;398,66;301,8;18;19;0,284704173313929
"WOL_028";"M_PL_020";"kevan1970";"WOL";1970;81,816667;-71,3;"pollination";NA;NA;111;"bipartite";"Desert";-17,192499832809;-14,7155769585417;-19,3105768782404;4,18542308869393;-17,1895830154419;5,36083326339721;12,949006652832;1371,97349853516;4,89000005722037;-36,5099998474121;41,4000005722045;-0,881666564941435;-32,1641679763794;1,18583336770532;-32,1641679763794;114;25;3;78,3776931762695;68;9;57;9;0;0;0,323103086329432
"WOL_227";"M_PL_062";"Robertson 1929";"WOL";1929;39,278958;-89,8968771;"pollination";NA;NA;1500;"bipartite";"Shrubland";11,8145834506179;17,1345832150764;7,25315477856717;67,2101547629507;11,8137499332428;11,5283329963684;29,6358178138733;1003,82410888672;30,8999996185303;-8;38,9000015258789;17,3650001525879;-1,25249999761581;23,6641660690307;-1,25249999761581;971,949999999998;109;46,4499999999993;23,3994355201721;304,999999999998;167,449999999999;273,499999999999;167,449999999999;42,4150061462493;42,2687576828116;0,179008410107716
"WOL_258";"FW_001";"Angelini & Agostinho 2005 ";"WOL";5;-24,4842187;-51,8148872;"food web";NA;NA;40;"unipartite";"Savanna";19,1141667429606;24,6409357897441;14,3938643961861;103,803264461926;19,1240414810181;11,9549164295197;60,9944730758667;288,043096618652;28,4589998435975;8,858999786377;19,5999997329712;22,4594998359681;18,9280003166199;22,4594998359681;15,4318329906464;1498,9;189,96;77;30,7279492568969;502,1;287,73;502,1;320,519999999999;5,25471154818866;7,78229720075925;0,358430219460109
"WOL_020";"M_PL_036";"Olesen unpublished";"WOL";NA;39,466667;-31,227222;"pollination";NA;NA;22;"bipartite";"Shrubland";13,9375000953677;16,0629615314193;12,1094614928635;123,788661541308;13,9338746643069;4,61241671085368;34,0922100830084;313,882609252928;21,838999385834;8,3100001335146;13,5289992523194;12,2418329811099;17,3616672515871;18,3600004386904;10,6968335819247;1814,71999999996;254,589999999996;75,789999999998;36,0288941574099;645,499999999988;246,279999999994;300,259999999993;514,290000000081;NA;NA;0,5
"WOL_024";"M_PL_012";"Olesen unpublished";"WOL";NA;28,127842;-17,248908;"pollination";NA;NA;84;"bipartite";"Forest";14,3950000365573;16,9892307177567;12,1817308151676;29,3777307712991;14,4010418415068;5,60874989032758;41,001372528076;293,97957305909;22,3899995803834;8,71000008583038;13,679999494553;11,5333330631251;17,5350004196167;18,3799993515014;11,2541669368741;397,100000000005;72,3500000000008;1;78,036501312256;197,950000000003;5;17;171,000000000003;6,35941789113689;6,35941789113689;0,301511344577764
"WOL_030";"M_PL_018";"Olesen unpublished";"WOL";NA;56,238737;9,973652;"pollination";NA;NA;144;"bipartite";"Anthropic habitats";7,36366665959358;10,5321281921864;4,63262812648501;46,3805615318843;7,35479162693024;6,88274988174439;28,4411167526245;617,152784423828;19,2999992370605;-4,90000009536743;24,1999988555908;8,21016664505006;2,20449986934663;15,0494992446899;0,126166665554059;673,179999999999;71;36,03;22,497165851593;212,459999999999;117,03;184,3;135,03;26,5617938985182;23,4947557096236;0,305824612365803
"WOL_062";"M_PL_010";"elberlingNA";"WOL";NA;74,5;-20,5;"pollination";NA;NA;107;"bipartite";"Desert";-10,6312500101825;-8,31971156033568;-12,6107830430036;18,1292170257652;-10,6302082538605;5,00624990463257;16,0073590278625;995,094253540039;7,55000007152557;-23,7250003814697;31,2750000953674;-20,1958336830139;-6,97916662693024;2,95833337306976;-20,7041664123535;303,5;40;10;33,9805550575256;103;38,5;74;96,25;0;0;0,43994134506406
"gateway_116";"Chesapeake Bay";"Kroll, unpublished ";"gateway";2014;37,492083;-76,13132;"food web";"Ectotherm Vertebrates";"Vertebrates";521;"unipartite";"Marine unspecified";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,298115050951443
"gateway_136";"Dutch Microfauna food web PlotA";"Mulder & Elser (2009)";"gateway";2012;52,149957;5,300059;"food web";"Invertebrates";"Invertebrates";94;"unipartite";"Terrestrial Belowground";9,47916665673255;13,3080129738037;6,20086998574353;59,549203307752;9,48125028610229;8,29166674613953;36,3669586181641;549,288970947266;22,2000007629395;-0,600000023841858;22,8000011444092;6,58750009536743;5,36249995231627;16,3208341598511;2,95416671037673;864,250000000001;88;50,7500000000004;15,7169957160948;254,75;178,500000000001;214;218,75;39,2919590759957;39,4520526173297;0,404119652452652
"gateway_139";"Bure Stream";"Gray et al. (2015), Thompson et al. (2017)";"gateway";2011;52,82;1,2;"food web";"Invertebrates";"Invertebrates";95;"unipartite";"Streams";9,57666655182841;12,9143588749262;6,70364474588699;45,3296446781759;9,56958322525025;7,2458331346512;36,5951175689698;463,374276733398;20,7999992370606;1;19,7999992370606;7,41916663646701;5,86333341598511;15,4316666603088;4,26416645050049;650,749999999997;68,0999999999999;42,5499999999987;15,2004868984225;193,3;133,649999999999;166,2;162,199999999997;24,070119116102;18,2553910456203;0,627999517820989
"gateway_140";"Loddon Stream";"Gray et al. (2015), Thompson et al. (2017)";"gateway";2011;51,29;-1,02;"food web";"Invertebrates";"Invertebrates";105;"unipartite";"Streams";10,1932499424617;13,7787885399354;7,10243133076383;51,9082979875438;10,1830414485932;7,78908351421356;38,1762038040161;469,038312988281;21,9729998970032;1,57000001668933;20,4029996299744;5,78599979877474;14,6180004501343;16,264167137146;4,90049994468689;747,549999999996;79,2699999999995;44;20,1346999168396;234,839999999999;150,599999999999;157,3;209,839999999999;33,1830599798567;32,8184666482525;0,634647758821992
"gateway_141";"Lyde Stream";"Gray et al. (2015), Thompson et al. (2017)";"gateway";2011;51,29;-1;"food web";"Invertebrates";"Invertebrates";110;"unipartite";"Streams";10,1629166503747;13,7383013167442;7,09544414408478;52,0997774740803;10,1612499237061;7,75;37,9901975631714;468,769020080567;21,9499998092651;1,55000001192093;20,3999996185303;5,78333306312561;14,5750002861023;16,2366668701172;4,88333344459534;750,500000000001;79,3500000000001;44,2000000000003;20,1341429710388;235,400000000001;151,35;157,7;210,05;34,9406837406428;34,9918899289284;0,62983793247598
"gateway_142";"Test Stream";"Gray et al. (2015), Thompson et al. (2017)";"gateway";2011;51,14;-1,47;"food web";"Invertebrates";"Invertebrates";121;"unipartite";"Streams";10,1165834271908;13,7213525903225;7,02070970943997;48,6999097151301;10,1130417823792;7,8174165725708;39,0345262527466;454,123184204101;21,5930003547669;1,56600001573565;20,0270001029968;5,91516668319704;14,2768329524994;15,9251668167114;4,98066660404207;699,639999999999;77,4099999999997;38,0699999999999;23,3197732162476;229,49;137,45;142,48;204,49;26,1870604751205;18,0998111029808;0,599426176347587
"gateway_143";"Wensum Stream";"Gray et al. (2015), Thompson et al. (2017)";"gateway";2011;52,78;0,95;"food web";"Invertebrates";"Invertebrates";127;"unipartite";"Streams";9,53499988714856;12,9596154188499;6,60532968225499;46,90999633255;9,53833360672;7,41333320140839;37,0482990264893;470,040100097658;21;0,989999997615823;20,010000038147;10,3308334827424;5,84666657447815;15,478333568573;4,14750008583069;674,549999999997;67,5499999999987;38,5000000000014;15,5018559455869;195,649999999999;135,05;172,700000000001;171,149999999997;23;19,4411883170862;0,61474547017241
"gateway_010";"AEW01";"Digel et al. (2014)";"gateway";2008;48,48;9,33;"food web";"Invertebrates";"Invertebrates";121;"unipartite";"Terrestrial Belowground";6,90491666485857;10,4243011739085;3,87101554245625;66,1213488920828;6,89483333110801;7,64549993515007;30,8521740722655;650,442567138671;20,3809995460509;-4,40000009536743;24,7809991645812;13,2723329067229;0,00883334355421958;14,9389997959136;-0,922833352685045;970,620000000018;116,190000000001;64,1800000000012;19,729338779449;311,760000000004;199,750000000005;305,570000000004;206,650000000004;14,6999356629775;11,5291087187203;0,369900606333092
"gateway_011";"AEW02";"Digel et al. (2014)";"gateway";2008;48,38;9,35;"food web";"Invertebrates";"Invertebrates";153;"unipartite";"Terrestrial Belowground";6,72624996552865;10,4720193493443;3,51559060395528;64,7209239945885;6,72624998092651;8,11583347320556;31,8330569267272;661,673196411133;20,6050004005432;-4,89000010490418;25,495000076294;13,2241671562195;-0,294166682660581;14,8733335018158;-1,29500007629395;950,099999999999;116,95;60,9000000000001;22,2899809837342;313,25;189,3;309,25;195,8;14,8725404116965;10,6818906635934;0,386916811071296
