"null_model";"network_id";"network_interaction";"network_topology_type";"metric";"value";"z_score_full"
"degdist_soft";"P22_171";"pollination";"bipartite";"centrality.eigen";0,394618627518279;-3,19029420746379
"connectance";"P22_171";"pollination";"bipartite";"interaction.overlap";0,151813458396565;-1,57555348638021
"degdist_hard";"P22_171";"pollination";"bipartite";"interaction.overlap";0,151813458396565;0,442873743553358
"degdist_soft";"P22_171";"pollination";"bipartite";"interaction.overlap";0,151813458396565;-2,1418604712347
"connectance";"P22_171";"pollination";"bipartite";"link.density";3,58730158730159;0
"degdist_hard";"P22_171";"pollination";"bipartite";"link.density";3,58730158730159;0
"degdist_soft";"P22_171";"pollination";"bipartite";"link.density";3,58730158730159;-0,139123974837047
"connectance";"P22_172";"pollination";"bipartite";"richness";322;0
"degdist_hard";"P22_172";"pollination";"bipartite";"richness";322;0
"degdist_soft";"P22_172";"pollination";"bipartite";"richness";322;0
"connectance";"P22_172";"pollination";"bipartite";"connectance";0,0337301587301587;0
"degdist_hard";"P22_172";"pollination";"bipartite";"connectance";0,0337301587301587;0
"degdist_soft";"P22_172";"pollination";"bipartite";"connectance";0,0337301587301587;0,191356184853657
"connectance";"P22_172";"pollination";"bipartite";"degree.shannon";5,17081459102695;-75,7699222554657
"degdist_hard";"P22_172";"pollination";"bipartite";"degree.shannon";5,17081459102695;0
"degdist_soft";"P22_172";"pollination";"bipartite";"degree.shannon";5,17081459102695;4,64722949165878
"connectance";"P22_172";"pollination";"bipartite";"degree.mean";4,75155279503106;0
"degdist_hard";"P22_172";"pollination";"bipartite";"degree.mean";4,75155279503106;0
"degdist_soft";"P22_172";"pollination";"bipartite";"degree.mean";4,75155279503106;0,191356184853711
"connectance";"P22_172";"pollination";"bipartite";"degree.sd";6,36582684931008;56,4267413149602
"degdist_hard";"P22_172";"pollination";"bipartite";"degree.sd";6,36582684931008;0
"degdist_soft";"P22_172";"pollination";"bipartite";"degree.sd";6,36582684931008;-1,35791604215334
"connectance";"P22_172";"pollination";"bipartite";"degree.skewness";2,6841763410566;11,8494625427446
"degdist_hard";"P22_172";"pollination";"bipartite";"degree.skewness";2,6841763410566;0
"degdist_soft";"P22_172";"pollination";"bipartite";"degree.skewness";2,6841763410566;0,258170588207345
"connectance";"P22_172";"pollination";"bipartite";"degree.kurtosis";11,5106385962565;11,4497508713475
"degdist_hard";"P22_172";"pollination";"bipartite";"degree.kurtosis";11,5106385962565;0
"degdist_soft";"P22_172";"pollination";"bipartite";"degree.kurtosis";11,5106385962565;0,00755823778268048
"connectance";"P22_172";"pollination";"bipartite";"modularity.betweenness";0,413340168311333;-2,54655257637076
"degdist_hard";"P22_172";"pollination";"bipartite";"modularity.betweenness";0,413340168311333;3,03735494595378
"degdist_soft";"P22_172";"pollination";"bipartite";"modularity.betweenness";0,413340168311333;2,97666461776134
"connectance";"P22_172";"pollination";"bipartite";"modularity.infomap";0,411568200264855;-4,28580139588667
"degdist_hard";"P22_172";"pollination";"bipartite";"modularity.infomap";0,411568200264855;2,82883845054186
"degdist_soft";"P22_172";"pollination";"bipartite";"modularity.infomap";0,411568200264855;2,20129479609219
"connectance";"P22_172";"pollination";"bipartite";"nestedness";7,58988272289556;57,4219061076939
"degdist_hard";"P22_172";"pollination";"bipartite";"nestedness";7,58988272289556;-0,453738734655237
"degdist_soft";"P22_172";"pollination";"bipartite";"nestedness";7,58988272289556;2,23485668241528
"connectance";"P22_172";"pollination";"bipartite";"centrality.degree";0,113629283489097;15,9206054031619
"degdist_hard";"P22_172";"pollination";"bipartite";"centrality.degree";0,113629283489097;0
"degdist_soft";"P22_172";"pollination";"bipartite";"centrality.degree";0,113629283489097;-0,679350395886768
"connectance";"P22_172";"pollination";"bipartite";"centrality.eigen";0,599248844981998;17,0826223782955
"degdist_hard";"P22_172";"pollination";"bipartite";"centrality.eigen";0,599248844981998;2,55713979875677
"degdist_soft";"P22_172";"pollination";"bipartite";"centrality.eigen";0,599248844981998;-1,84413902223814
"connectance";"P22_172";"pollination";"bipartite";"interaction.overlap";0,106493944301071;115,862859897737
"degdist_hard";"P22_172";"pollination";"bipartite";"interaction.overlap";0,106493944301071;1,67362345038732
"degdist_soft";"P22_172";"pollination";"bipartite";"interaction.overlap";0,106493944301071;-0,823742400409624
"connectance";"P22_172";"pollination";"bipartite";"link.density";4,75155279503106;0
"degdist_hard";"P22_172";"pollination";"bipartite";"link.density";4,75155279503106;0
"degdist_soft";"P22_172";"pollination";"bipartite";"link.density";4,75155279503106;0,191356184853711
"connectance";"P22_173";"pollination";"bipartite";"richness";45;0
"degdist_hard";"P22_173";"pollination";"bipartite";"richness";45;0
"degdist_soft";"P22_173";"pollination";"bipartite";"richness";45;0
"connectance";"P22_173";"pollination";"bipartite";"connectance";0,159041394335512;0
"degdist_hard";"P22_173";"pollination";"bipartite";"connectance";0,159041394335512;0
"degdist_soft";"P22_173";"pollination";"bipartite";"connectance";0,159041394335512;-0,1121592641986
"connectance";"P22_173";"pollination";"bipartite";"degree.shannon";3,57299907863139;-7,22119773757284
"degdist_hard";"P22_173";"pollination";"bipartite";"degree.shannon";3,57299907863139;0
"degdist_soft";"P22_173";"pollination";"bipartite";"degree.shannon";3,57299907863139;2,66804565710878
"connectance";"P22_173";"pollination";"bipartite";"degree.mean";3,24444444444444;0
"degdist_hard";"P22_173";"pollination";"bipartite";"degree.mean";3,24444444444444;0
"degdist_soft";"P22_173";"pollination";"bipartite";"degree.mean";3,24444444444444;-0,112159264198613
"connectance";"P22_173";"pollination";"bipartite";"degree.sd";2,33701009018279;6,28719582690316
"degdist_hard";"P22_173";"pollination";"bipartite";"degree.sd";2,33701009018279;0
"degdist_soft";"P22_173";"pollination";"bipartite";"degree.sd";2,33701009018279;-1,6108198408557
"connectance";"P22_173";"pollination";"bipartite";"degree.skewness";1,15986809260098;1,51915978207876
"degdist_hard";"P22_173";"pollination";"bipartite";"degree.skewness";1,15986809260098;0
"degdist_soft";"P22_173";"pollination";"bipartite";"degree.skewness";1,15986809260098;0,374386387950311
"connectance";"P22_173";"pollination";"bipartite";"degree.kurtosis";4,09163707978571;0,853512220775126
"degdist_hard";"P22_173";"pollination";"bipartite";"degree.kurtosis";4,09163707978571;0
"degdist_soft";"P22_173";"pollination";"bipartite";"degree.kurtosis";4,09163707978571;0,194165707283206
"connectance";"P22_173";"pollination";"bipartite";"modularity.betweenness";0,506567836367048;1,76410921545139
"degdist_hard";"P22_173";"pollination";"bipartite";"modularity.betweenness";0,506567836367048;2,84524619154181
"degdist_soft";"P22_173";"pollination";"bipartite";"modularity.betweenness";0,506567836367048;2,8381992670027
"connectance";"P22_173";"pollination";"bipartite";"modularity.infomap";0,49906173766185;0,920934021320854
"degdist_hard";"P22_173";"pollination";"bipartite";"modularity.infomap";0,49906173766185;2,96711196492796
"degdist_soft";"P22_173";"pollination";"bipartite";"modularity.infomap";0,49906173766185;1,75987124121416
"connectance";"P22_173";"pollination";"bipartite";"nestedness";17,8803038725218;7,88411120827458
"degdist_hard";"P22_173";"pollination";"bipartite";"nestedness";17,8803038725218;2,89871386835603
"degdist_soft";"P22_173";"pollination";"bipartite";"nestedness";17,8803038725218;1,19819411910438
"connectance";"P22_173";"pollination";"bipartite";"centrality.degree";0,18446088794926;3,49837455617834
"degdist_hard";"P22_173";"pollination";"bipartite";"centrality.degree";0,18446088794926;0
"degdist_soft";"P22_173";"pollination";"bipartite";"centrality.degree";0,18446088794926;-0,228959773538081
"connectance";"P22_173";"pollination";"bipartite";"centrality.eigen";0,607619007309774;6,21096091023869
"degdist_hard";"P22_173";"pollination";"bipartite";"centrality.eigen";0,607619007309774;3,80213025597043
"degdist_soft";"P22_173";"pollination";"bipartite";"centrality.eigen";0,607619007309774;4,14668849930441
"connectance";"P22_173";"pollination";"bipartite";"interaction.overlap";0,181548171167548;0,595841422096407
"degdist_hard";"P22_173";"pollination";"bipartite";"interaction.overlap";0,181548171167548;2,56766003418688
"degdist_soft";"P22_173";"pollination";"bipartite";"interaction.overlap";0,181548171167548;-1,87926702898624
"connectance";"P22_173";"pollination";"bipartite";"link.density";3,24444444444444;0
"degdist_hard";"P22_173";"pollination";"bipartite";"link.density";3,24444444444444;0
"degdist_soft";"P22_173";"pollination";"bipartite";"link.density";3,24444444444444;-0,112159264198613
"connectance";"P22_174";"pollination";"bipartite";"richness";172;0
"degdist_hard";"P22_174";"pollination";"bipartite";"richness";172;0
"degdist_soft";"P22_174";"pollination";"bipartite";"richness";172;0
"connectance";"P22_174";"pollination";"bipartite";"connectance";0,0489818381948266;0
"degdist_hard";"P22_174";"pollination";"bipartite";"connectance";0,0489818381948266;0
"degdist_soft";"P22_174";"pollination";"bipartite";"connectance";0,0489818381948266;0,0325201433073418
"connectance";"P22_174";"pollination";"bipartite";"degree.shannon";4,65129634915745;-49,1054883121984
"degdist_hard";"P22_174";"pollination";"bipartite";"degree.shannon";4,65129634915745;0
"degdist_soft";"P22_174";"pollination";"bipartite";"degree.shannon";4,65129634915745;4,00983445959317
"connectance";"P22_174";"pollination";"bipartite";"degree.mean";4,13953488372093;0
"degdist_hard";"P22_174";"pollination";"bipartite";"degree.mean";4,13953488372093;0
"degdist_soft";"P22_174";"pollination";"bipartite";"degree.mean";4,13953488372093;0,032520143307352
"connectance";"P22_174";"pollination";"bipartite";"degree.sd";4,95751020016509;36,9112877371377
"degdist_hard";"P22_174";"pollination";"bipartite";"degree.sd";4,95751020016509;0
"degdist_soft";"P22_174";"pollination";"bipartite";"degree.sd";4,95751020016509;-1,21893113548186
"connectance";"P22_174";"pollination";"bipartite";"degree.skewness";2,57707718881964;10,8863466645808
"degdist_hard";"P22_174";"pollination";"bipartite";"degree.skewness";2,57707718881964;0
"degdist_soft";"P22_174";"pollination";"bipartite";"degree.skewness";2,57707718881964;0,712163687616244
"connectance";"P22_174";"pollination";"bipartite";"degree.kurtosis";10,6376395172963;11,8466315225677
"degdist_hard";"P22_174";"pollination";"bipartite";"degree.kurtosis";10,6376395172963;0
"degdist_soft";"P22_174";"pollination";"bipartite";"degree.kurtosis";10,6376395172963;0,341558902336358
"connectance";"P22_174";"pollination";"bipartite";"modularity.betweenness";0,41880365484156;-4,83244271850853
"degdist_hard";"P22_174";"pollination";"bipartite";"modularity.betweenness";0,41880365484156;-0,16079014611351
"degdist_soft";"P22_174";"pollination";"bipartite";"modularity.betweenness";0,41880365484156;2,52878726811781
"connectance";"P22_174";"pollination";"bipartite";"modularity.infomap";0,443291566721374;-3,53916606777011
"degdist_hard";"P22_174";"pollination";"bipartite";"modularity.infomap";0,443291566721374;1,65006101581536
"degdist_soft";"P22_174";"pollination";"bipartite";"modularity.infomap";0,443291566721374;1,60339823097984
"connectance";"P22_174";"pollination";"bipartite";"nestedness";12,4533153801037;49,4967540288755
"degdist_hard";"P22_174";"pollination";"bipartite";"nestedness";12,4533153801037;-0,439861634863022
"degdist_soft";"P22_174";"pollination";"bipartite";"nestedness";12,4533153801037;1,78617792176111
"connectance";"P22_174";"pollination";"bipartite";"centrality.degree";0,147093223254214;18,6084631461669
"degdist_hard";"P22_174";"pollination";"bipartite";"centrality.degree";0,147093223254214;0
"degdist_soft";"P22_174";"pollination";"bipartite";"centrality.degree";0,147093223254214;-0,630488758126501
"connectance";"P22_174";"pollination";"bipartite";"centrality.eigen";0,539599830087872;7,99731025237591
"degdist_hard";"P22_174";"pollination";"bipartite";"centrality.eigen";0,539599830087872;1,97756591493182
"degdist_soft";"P22_174";"pollination";"bipartite";"centrality.eigen";0,539599830087872;-2,40249138423274
"connectance";"P22_174";"pollination";"bipartite";"interaction.overlap";0,114180856436737;41,7014059205091
"degdist_hard";"P22_174";"pollination";"bipartite";"interaction.overlap";0,114180856436737;0,0739017123666428
"degdist_soft";"P22_174";"pollination";"bipartite";"interaction.overlap";0,114180856436737;-2,04783480555145
"connectance";"P22_174";"pollination";"bipartite";"link.density";4,13953488372093;0
"degdist_hard";"P22_174";"pollination";"bipartite";"link.density";4,13953488372093;0
"degdist_soft";"P22_174";"pollination";"bipartite";"link.density";4,13953488372093;0,032520143307352
"connectance";"P22_175";"pollination";"bipartite";"richness";64;0
"degdist_hard";"P22_175";"pollination";"bipartite";"richness";64;0
"degdist_soft";"P22_175";"pollination";"bipartite";"richness";64;0
"connectance";"P22_175";"pollination";"bipartite";"connectance";0,158490566037736;0
"degdist_hard";"P22_175";"pollination";"bipartite";"connectance";0,158490566037736;0
"degdist_soft";"P22_175";"pollination";"bipartite";"connectance";0,158490566037736;-0,0430707623381982
"connectance";"P22_175";"pollination";"bipartite";"degree.shannon";3,55885203470488;-15,6440292596125
"degdist_hard";"P22_175";"pollination";"bipartite";"degree.shannon";3,55885203470488;0
"degdist_soft";"P22_175";"pollination";"bipartite";"degree.shannon";3,55885203470488;3,13432692922927
"connectance";"P22_175";"pollination";"bipartite";"degree.mean";2,625;0
"degdist_hard";"P22_175";"pollination";"bipartite";"degree.mean";2,625;0
"degdist_soft";"P22_175";"pollination";"bipartite";"degree.mean";2,625;-0,0430707623382117
"connectance";"P22_175";"pollination";"bipartite";"degree.sd";4,2780354488465;17,504721669376
"degdist_hard";"P22_175";"pollination";"bipartite";"degree.sd";4,2780354488465;0
"degdist_soft";"P22_175";"pollination";"bipartite";"degree.sd";4,2780354488465;-0,595681494348236
"connectance";"P22_175";"pollination";"bipartite";"degree.skewness";4,69779912320138;12,0526091205092
"degdist_hard";"P22_175";"pollination";"bipartite";"degree.skewness";4,69779912320138;0
"degdist_soft";"P22_175";"pollination";"bipartite";"degree.skewness";4,69779912320138;0,644946729258411
"connectance";"P22_175";"pollination";"bipartite";"degree.kurtosis";26,8633362644604;15,4879077977717
"degdist_hard";"P22_175";"pollination";"bipartite";"degree.kurtosis";26,8633362644604;0
"degdist_soft";"P22_175";"pollination";"bipartite";"degree.kurtosis";26,8633362644604;0,435962254239086
"connectance";"P22_175";"pollination";"bipartite";"modularity.betweenness";0,506306689342404;-4,64903605707757
"degdist_hard";"P22_175";"pollination";"bipartite";"modularity.betweenness";0,506306689342404;0,547464775190559
"degdist_soft";"P22_175";"pollination";"bipartite";"modularity.betweenness";0,506306689342404;3,59579521737685
"connectance";"P22_175";"pollination";"bipartite";"modularity.infomap";0,505243764172336;-4,04690821521601
"degdist_hard";"P22_175";"pollination";"bipartite";"modularity.infomap";0,505243764172336;0,2562146021048
"degdist_soft";"P22_175";"pollination";"bipartite";"modularity.infomap";0,505243764172336;1,6268615714043
"connectance";"P22_175";"pollination";"bipartite";"nestedness";23,0908826945412;16,034172900122
"degdist_hard";"P22_175";"pollination";"bipartite";"nestedness";23,0908826945412;0,175411093493629
"degdist_soft";"P22_175";"pollination";"bipartite";"nestedness";23,0908826945412;1,4341252600297
"connectance";"P22_175";"pollination";"bipartite";"centrality.degree";0,43215565796211;11,385294444039
"degdist_hard";"P22_175";"pollination";"bipartite";"centrality.degree";0,43215565796211;0
"degdist_soft";"P22_175";"pollination";"bipartite";"centrality.degree";0,43215565796211;-0,0995996185963959
"connectance";"P22_175";"pollination";"bipartite";"centrality.eigen";0,482264877609965;1,90079114977418
"degdist_hard";"P22_175";"pollination";"bipartite";"centrality.eigen";0,482264877609965;3,46811017688566
"degdist_soft";"P22_175";"pollination";"bipartite";"centrality.eigen";0,482264877609965;0,105514451146639
"connectance";"P22_175";"pollination";"bipartite";"interaction.overlap";0,214630971630972;4,29777674411748
"degdist_hard";"P22_175";"pollination";"bipartite";"interaction.overlap";0,214630971630972;0,721226501976653
"degdist_soft";"P22_175";"pollination";"bipartite";"interaction.overlap";0,214630971630972;-1,28186370788293
"connectance";"P22_175";"pollination";"bipartite";"link.density";2,625;0
"degdist_hard";"P22_175";"pollination";"bipartite";"link.density";2,625;0
"degdist_soft";"P22_175";"pollination";"bipartite";"link.density";2,625;-0,0430707623382117
"connectance";"P22_177";"pollination";"bipartite";"richness";66;0
"degdist_hard";"P22_177";"pollination";"bipartite";"richness";66;0
"degdist_soft";"P22_177";"pollination";"bipartite";"richness";66;0
"connectance";"P22_177";"pollination";"bipartite";"connectance";0,15406162464986;0
"degdist_hard";"P22_177";"pollination";"bipartite";"connectance";0,15406162464986;0
"degdist_soft";"P22_177";"pollination";"bipartite";"connectance";0,15406162464986;-0,0547875342872046
"connectance";"P22_177";"pollination";"bipartite";"degree.shannon";3,70531547639984;-15,7436085598999
"degdist_hard";"P22_177";"pollination";"bipartite";"degree.shannon";3,70531547639984;0
"degdist_soft";"P22_177";"pollination";"bipartite";"degree.shannon";3,70531547639984;3,27136570847387
"connectance";"P22_177";"pollination";"bipartite";"degree.mean";3,33333333333333;0
"degdist_hard";"P22_177";"pollination";"bipartite";"degree.mean";3,33333333333333;0
"degdist_soft";"P22_177";"pollination";"bipartite";"degree.mean";3,33333333333333;-0,0547875342872214
"connectance";"P22_177";"pollination";"bipartite";"degree.sd";3,95098170209081;12,4040532293601
"degdist_hard";"P22_177";"pollination";"bipartite";"degree.sd";3,95098170209081;0
"degdist_soft";"P22_177";"pollination";"bipartite";"degree.sd";3,95098170209081;-0,823242755650074
"connectance";"P22_177";"pollination";"bipartite";"degree.skewness";2,36345959380615;3,29317507974028
"degdist_hard";"P22_177";"pollination";"bipartite";"degree.skewness";2,36345959380615;0
"degdist_soft";"P22_177";"pollination";"bipartite";"degree.skewness";2,36345959380615;0,376623381648993
"connectance";"P22_177";"pollination";"bipartite";"degree.kurtosis";8,55809235030331;3,2636629874674
"degdist_hard";"P22_177";"pollination";"bipartite";"degree.kurtosis";8,55809235030331;0
"degdist_soft";"P22_177";"pollination";"bipartite";"degree.kurtosis";8,55809235030331;0,0724202217770271
"connectance";"P22_177";"pollination";"bipartite";"modularity.betweenness";0,435330578512397;-2,49525506504306
"degdist_hard";"P22_177";"pollination";"bipartite";"modularity.betweenness";0,435330578512397;1,36302002013208
"degdist_soft";"P22_177";"pollination";"bipartite";"modularity.betweenness";0,435330578512397;2,10552056343925
"connectance";"P22_177";"pollination";"bipartite";"modularity.infomap";0,451157024793388;-1,84815813440366
"degdist_hard";"P22_177";"pollination";"bipartite";"modularity.infomap";0,451157024793388;1,4556537333401
"degdist_soft";"P22_177";"pollination";"bipartite";"modularity.infomap";0,451157024793388;2,50144777787667
"connectance";"P22_177";"pollination";"bipartite";"nestedness";17,9716537285345;8,60732250240432
"degdist_hard";"P22_177";"pollination";"bipartite";"nestedness";17,9716537285345;-0,230659971232318
"degdist_soft";"P22_177";"pollination";"bipartite";"nestedness";17,9716537285345;0,978505996970183
"connectance";"P22_177";"pollination";"bipartite";"centrality.degree";0,264423076923077;5,50169524047189
"degdist_hard";"P22_177";"pollination";"bipartite";"centrality.degree";0,264423076923077;0
"degdist_soft";"P22_177";"pollination";"bipartite";"centrality.degree";0,264423076923077;-0,278703818925934
"connectance";"P22_177";"pollination";"bipartite";"centrality.eigen";0,462820232709906;2,93082039500273
"degdist_hard";"P22_177";"pollination";"bipartite";"centrality.eigen";0,462820232709906;-1,38754571627708
"degdist_soft";"P22_177";"pollination";"bipartite";"centrality.eigen";0,462820232709906;-2,24159670961996
"connectance";"P22_177";"pollination";"bipartite";"interaction.overlap";0,219046222200212;5,1189713068689
"degdist_hard";"P22_177";"pollination";"bipartite";"interaction.overlap";0,219046222200212;0,439966471935826
"degdist_soft";"P22_177";"pollination";"bipartite";"interaction.overlap";0,219046222200212;-2,04609468573228
"connectance";"P22_177";"pollination";"bipartite";"link.density";3,33333333333333;0
"degdist_hard";"P22_177";"pollination";"bipartite";"link.density";3,33333333333333;0
"degdist_soft";"P22_177";"pollination";"bipartite";"link.density";3,33333333333333;-0,0547875342872214
"connectance";"P22_178";"pollination";"bipartite";"richness";61;0
"degdist_hard";"P22_178";"pollination";"bipartite";"richness";61;0
"degdist_soft";"P22_178";"pollination";"bipartite";"richness";61;0
"connectance";"P22_178";"pollination";"bipartite";"connectance";0,185528756957328;0
"degdist_hard";"P22_178";"pollination";"bipartite";"connectance";0,185528756957328;0
"degdist_soft";"P22_178";"pollination";"bipartite";"connectance";0,185528756957328;-0,0492339873731083
"connectance";"P22_178";"pollination";"bipartite";"degree.shannon";3,58626455518788;-15,1106974618006
"degdist_hard";"P22_178";"pollination";"bipartite";"degree.shannon";3,58626455518788;0
"degdist_soft";"P22_178";"pollination";"bipartite";"degree.shannon";3,58626455518788;2,57220226690704
"connectance";"P22_178";"pollination";"bipartite";"degree.mean";3,27868852459016;0
"degdist_hard";"P22_178";"pollination";"bipartite";"degree.mean";3,27868852459016;0
"degdist_soft";"P22_178";"pollination";"bipartite";"degree.mean";3,27868852459016;-0,0492339873730974
"connectance";"P22_178";"pollination";"bipartite";"degree.sd";4,28225465357127;14,4819172438166
"degdist_hard";"P22_178";"pollination";"bipartite";"degree.sd";4,28225465357127;0
"degdist_soft";"P22_178";"pollination";"bipartite";"degree.sd";4,28225465357127;-0,572758370990859
"connectance";"P22_178";"pollination";"bipartite";"degree.skewness";2,95876499825302;6,91285694272248
"degdist_hard";"P22_178";"pollination";"bipartite";"degree.skewness";2,95876499825302;0
"degdist_soft";"P22_178";"pollination";"bipartite";"degree.skewness";2,95876499825302;0,624452230127111
"connectance";"P22_178";"pollination";"bipartite";"degree.kurtosis";12,1175697344685;7,73784387617224
"degdist_hard";"P22_178";"pollination";"bipartite";"degree.kurtosis";12,1175697344685;0
"degdist_soft";"P22_178";"pollination";"bipartite";"degree.kurtosis";12,1175697344685;0,31082831650764
"connectance";"P22_178";"pollination";"bipartite";"modularity.betweenness";0,40215;-3,82986333849752
"degdist_hard";"P22_178";"pollination";"bipartite";"modularity.betweenness";0,40215;-0,206985663018796
"degdist_soft";"P22_178";"pollination";"bipartite";"modularity.betweenness";0,40215;1,63881150069091
"connectance";"P22_178";"pollination";"bipartite";"modularity.infomap";0,4115;-4,70061252866859
"degdist_hard";"P22_178";"pollination";"bipartite";"modularity.infomap";0,4115;-0,0305127888596078
"degdist_soft";"P22_178";"pollination";"bipartite";"modularity.infomap";0,4115;2,48349979151176
"connectance";"P22_178";"pollination";"bipartite";"nestedness";22,2376302083333;9,55586627574918
"degdist_hard";"P22_178";"pollination";"bipartite";"nestedness";22,2376302083333;-0,635649642621671
"degdist_soft";"P22_178";"pollination";"bipartite";"nestedness";22,2376302083333;1,28709833577894
"connectance";"P22_178";"pollination";"bipartite";"centrality.degree";0,322598870056497;6,73086438636062
"degdist_hard";"P22_178";"pollination";"bipartite";"centrality.degree";0,322598870056497;0
"degdist_soft";"P22_178";"pollination";"bipartite";"centrality.degree";0,322598870056497;-0,478491833980128
"connectance";"P22_178";"pollination";"bipartite";"centrality.eigen";0,433952023980746;2,24778648865412
"degdist_hard";"P22_178";"pollination";"bipartite";"centrality.eigen";0,433952023980746;0,785801286900922
"degdist_soft";"P22_178";"pollination";"bipartite";"centrality.eigen";0,433952023980746;-1,87660101807587
"connectance";"P22_178";"pollination";"bipartite";"interaction.overlap";0,246855921395311;3,61981766150918
"degdist_hard";"P22_178";"pollination";"bipartite";"interaction.overlap";0,246855921395311;-0,0859968039058471
"degdist_soft";"P22_178";"pollination";"bipartite";"interaction.overlap";0,246855921395311;-1,74762576466541
"connectance";"P22_178";"pollination";"bipartite";"link.density";3,27868852459016;0
"degdist_hard";"P22_178";"pollination";"bipartite";"link.density";3,27868852459016;0
"degdist_soft";"P22_178";"pollination";"bipartite";"link.density";3,27868852459016;-0,0492339873730974
"connectance";"P22_180";"pollination";"bipartite";"richness";76;0
"degdist_hard";"P22_180";"pollination";"bipartite";"richness";76;0
"degdist_soft";"P22_180";"pollination";"bipartite";"richness";76;0
"connectance";"P22_180";"pollination";"bipartite";"connectance";0,123781676413255;0
"degdist_hard";"P22_180";"pollination";"bipartite";"connectance";0,123781676413255;0
"degdist_soft";"P22_180";"pollination";"bipartite";"connectance";0,123781676413255;0,00330260623419722
"connectance";"P22_180";"pollination";"bipartite";"degree.shannon";3,82971728459837;-20,3170354850801
"degdist_hard";"P22_180";"pollination";"bipartite";"degree.shannon";3,82971728459837;0
"degdist_soft";"P22_180";"pollination";"bipartite";"degree.shannon";3,82971728459837;3,76978362902074
"connectance";"P22_180";"pollination";"bipartite";"degree.mean";3,34210526315789;0
"degdist_hard";"P22_180";"pollination";"bipartite";"degree.mean";3,34210526315789;0
"degdist_soft";"P22_180";"pollination";"bipartite";"degree.mean";3,34210526315789;0,00330260623421259
"connectance";"P22_180";"pollination";"bipartite";"degree.sd";4,21917095040861;18,7555117739986
"degdist_hard";"P22_180";"pollination";"bipartite";"degree.sd";4,21917095040861;0
"degdist_soft";"P22_180";"pollination";"bipartite";"degree.sd";4,21917095040861;-0,785410095936829
"connectance";"P22_180";"pollination";"bipartite";"degree.skewness";3,11529103569739;7,78127297259137
"degdist_hard";"P22_180";"pollination";"bipartite";"degree.skewness";3,11529103569739;0
"degdist_soft";"P22_180";"pollination";"bipartite";"degree.skewness";3,11529103569739;0,683329006177703
"connectance";"P22_180";"pollination";"bipartite";"degree.kurtosis";14,5079617597553;10,3932662879895
"degdist_hard";"P22_180";"pollination";"bipartite";"degree.kurtosis";14,5079617597553;0
"degdist_soft";"P22_180";"pollination";"bipartite";"degree.kurtosis";14,5079617597553;0,492082080240422
"connectance";"P22_180";"pollination";"bipartite";"modularity.betweenness";0,438526877053754;-2,96878164221497
"degdist_hard";"P22_180";"pollination";"bipartite";"modularity.betweenness";0,438526877053754;-0,111045153262151
"degdist_soft";"P22_180";"pollination";"bipartite";"modularity.betweenness";0,438526877053754;2,49291448803978
"connectance";"P22_180";"pollination";"bipartite";"modularity.infomap";0,458025916051832;-2,59174947230566
"degdist_hard";"P22_180";"pollination";"bipartite";"modularity.infomap";0,458025916051832;1,07639259649354
"degdist_soft";"P22_180";"pollination";"bipartite";"modularity.infomap";0,458025916051832;1,73006292535018
"connectance";"P22_180";"pollination";"bipartite";"nestedness";16,4059496243882;12,4182329677415
"degdist_hard";"P22_180";"pollination";"bipartite";"nestedness";16,4059496243882;-2,17026321621538
"degdist_soft";"P22_180";"pollination";"bipartite";"nestedness";16,4059496243882;0,350246073653938
"connectance";"P22_180";"pollination";"bipartite";"centrality.degree";0,31027027027027;11,7829569291189
"degdist_hard";"P22_180";"pollination";"bipartite";"centrality.degree";0,31027027027027;0
"degdist_soft";"P22_180";"pollination";"bipartite";"centrality.degree";0,31027027027027;0,0727501247299408
"connectance";"P22_180";"pollination";"bipartite";"centrality.eigen";0,441103014994442;2,32339034364064
"degdist_hard";"P22_180";"pollination";"bipartite";"centrality.eigen";0,441103014994442;-0,115139177189668
"degdist_soft";"P22_180";"pollination";"bipartite";"centrality.eigen";0,441103014994442;-2,80754048526607
"connectance";"P22_180";"pollination";"bipartite";"interaction.overlap";0,243082752578347;18,4662322344991
"degdist_hard";"P22_180";"pollination";"bipartite";"interaction.overlap";0,243082752578347;-0,763694617046611
"degdist_soft";"P22_180";"pollination";"bipartite";"interaction.overlap";0,243082752578347;-2,04086988723083
"connectance";"P22_180";"pollination";"bipartite";"link.density";3,34210526315789;0
"degdist_hard";"P22_180";"pollination";"bipartite";"link.density";3,34210526315789;0
"degdist_soft";"P22_180";"pollination";"bipartite";"link.density";3,34210526315789;0,00330260623421259
"connectance";"P22_181";"pollination";"bipartite";"richness";83;0
"degdist_hard";"P22_181";"pollination";"bipartite";"richness";83;0
"degdist_soft";"P22_181";"pollination";"bipartite";"richness";83;0
"connectance";"P22_181";"pollination";"bipartite";"connectance";0,135323383084577;0
"degdist_hard";"P22_181";"pollination";"bipartite";"connectance";0,135323383084577;0
"degdist_soft";"P22_181";"pollination";"bipartite";"connectance";0,135323383084577;0,00525845168614887
"connectance";"P22_181";"pollination";"bipartite";"degree.shannon";3,83448494357281;-22,782293264859
"degdist_hard";"P22_181";"pollination";"bipartite";"degree.shannon";3,83448494357281;0
